ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
900,3818,3597940,6212,3597940
900,3818,3598940,6212,3598940
900,3818,3599410,6212,3599410
900,3818,3599410,6212,3599410
900,3818,3600410,6212,3600410
900,3818,3601060,6212,3601060
901,3826,3602060,6212,3602060
901,3826,3603060,6212,3603060
901,3826,3603870,6212,3603870
901,3826,3603870,6212,3603870
901,3826,3604870,6212,3604870
901,3826,3605340,6212,3605340
901,3826,3606340,6212,3606340
901,3826,3607340,6212,3607340
901,3826,3607500,6212,3607500
901,3826,3608500,6212,3608500
901,3826,3608500,6212,3608500
901,3826,3609500,6212,3609500
902,3834,3610500,6212,3610500
902,3834,3611500,6212,3611500
902,3834,3612500,6212,3612500
902,3834,3612970,6212,3612970
902,3834,3613970,6212,3613970
902,3834,3614970,6212,3614970
902,3834,3615440,6212,3615440
902,3834,3615760,6212,3615760
902,3834,3616760,6212,3616760
902,3834,3617080,6212,3617080
902,3834,3617080,6212,3617080
902,3834,3617540,6212,3617540
903,3842,3618350,6212,3618350
903,3842,3618820,6212,3618820
903,3842,3619820,6212,3619820
903,3842,3620820,6212,3620820
903,3842,3621290,6212,3621290
903,3842,3622290,6212,3622290
903,3842,3623290,6212,3623290
903,3842,3624290,6212,3624290
903,3842,3625290,6212,3625290
904,3850,3626290,6212,3626290
904,3850,3627290,6212,3627290
904,3850,3628290,6212,3628290
904,3850,3629290,6212,3629290
904,3850,3629940,6212,3629940
904,3850,3630160,6212,3630160
904,3850,3630970,6212,3630970
904,3850,3631780,6212,3631780
904,3850,3632780,6212,3632780
904,3850,3633100,6212,3633100
905,3858,3634100,6212,3634100
905,3858,3634910,6212,3634910
905,3858,3635380,6212,3635380
905,3858,3635750,6212,3635750
905,3858,3636750,6212,3636750
905,3858,3637750,6212,3637750
905,3858,3637750,6212,3637750
905,3858,3638220,6212,3638220
905,3858,3639220,6212,3639220
905,3858,3640220,6212,3640220
905,3858,3640680,6212,3640680
905,3858,3641000,6212,3641000
906,3866,3642000,6212,3642000
906,3866,3643000,6212,3643000
906,3866,3643000,6212,3643000
906,3866,3644000,6212,3644000
906,3866,3645000,6212,3645000
906,3866,3646000,6212,3646000
906,3866,3647000,6212,3647000
906,3866,3648000,6212,3648000
906,3866,3649000,6212,3649000
907,3874,3650000,6212,3650000
907,3874,3650230,6212,3650230
907,3874,3650230,6212,3650230
907,3874,3651230,6212,3651230
907,3874,3652230,6212,3652230
907,3874,3653230,6212,3653230
907,3874,3654230,6212,3654230
907,3874,3654550,6212,3654550
907,3874,3655020,6212,3655020
908,3882,3656020,6212,3656020
908,3882,3657020,6212,3657020
908,3882,3658020,6212,3658020
908,3882,3658610,6212,3658610
908,3882,3658930,6212,3658930
908,3882,3658930,6212,3658930
908,3882,3659740,6212,3659740
908,3882,3660740,6212,3660740
908,3882,3661740,6212,3661740
908,3882,3662740,6212,3662740
909,3890,3663740,6212,3663740
909,3890,3664210,6212,3664210
909,3890,3664800,6212,3664800
909,3890,3665610,6212,3665610
909,3890,3666610,6212,3666610
909,3890,3667420,6212,3667420
909,3890,3667650,6212,3667650
909,3890,3668460,6212,3668460
909,3890,3669460,6212,3669460
909,3890,3670460,6212,3670460
909,3890,3671460,6212,3671460
910,3898,3672110,6212,3672110
910,3898,3673110,6212,3673110
910,3898,3673430,6212,3673430
910,3898,3673590,6212,3673590
910,3898,3674590,6212,3674590
910,3898,3675590,6212,3675590
910,3898,3675820,6212,3675820
910,3898,3676820,6212,3676820
910,3898,3677820,6212,3677820
910,3898,3678630,6212,3678630
910,3898,3679440,6212,3679440
911,3906,3680090,6212,3680090
911,3906,3680560,6212,3680560
911,3906,3681560,6212,3681560
911,3906,3682560,6212,3682560
911,3906,3683560,6212,3683560
911,3906,3684560,6212,3684560
911,3906,3685370,6212,3685370
911,3906,3686370,6212,3686370
911,3906,3687370,6212,3687370
912,3914,3688370,6212,3688370
912,3914,3689180,6212,3689180
912,3914,3690180,6212,3690180
912,3914,3690650,6212,3690650
912,3914,3691120,6212,3691120
912,3914,3692120,6212,3692120
912,3914,3693120,6212,3693120
912,3914,3694120,6212,3694120
913,3916,3695120,6212,3695120
913,3916,3696120,6212,3696120
913,3916,3696350,6212,3696350
914,3918,3696820,6212,3696820
914,3918,3697630,6212,3697630
914,3918,3697860,6212,3697860
914,3918,3698860,6212,3698860
914,3918,3699860,6212,3699860
914,3918,3700860,6212,3700860
914,3918,3700860,6212,3700860
915,3920,3701860,6212,3701860
915,3920,3702670,6212,3702670
915,3920,3703480,6212,3703480
915,3920,3704480,6212,3704480
915,3920,3705290,6212,3705290
915,3920,3705290,6212,3705290
915,3920,3705610,6212,3705610
915,3920,3706610,6212,3706610
915,3920,3707420,6212,3707420
916,3922,3708420,6212,3708420
916,3922,3708420,6212,3708420
916,3922,3708420,6212,3708420
916,3922,3709230,6212,3709230
916,3922,3710040,6212,3710040
916,3922,3711040,6212,3711040
916,3922,3711850,6212,3711850
917,3924,3712320,6212,3712320
917,3924,3712790,6212,3712790
917,3924,3712950,6212,3712950
917,3924,3712950,6212,3712950
917,3924,3713300,6212,3713300
917,3924,3714300,6212,3714300
917,3924,3715110,6212,3715110
917,3924,3716110,6212,3716110
917,3924,3717110,6212,3717110
918,3926,3718110,6212,3718110
918,3926,3719110,6212,3719110
919,3928,3720110,6212,3720110
919,3928,3720110,6212,3720110
919,3928,3720580,6212,3720580
920,3932,3721580,6212,3721580
920,3932,3722390,6212,3722390
920,3932,3723390,6212,3723390
920,3932,3723860,6212,3723860
920,3932,3724670,6212,3724670
920,3932,3725480,6212,3725480
921,3934,3726480,6212,3726480
921,3934,3727480,6212,3727480
921,3934,3728480,6212,3728480
921,3934,3728950,6212,3728950
922,3936,3729950,6212,3729950
922,3936,3730950,6212,3730950
923,3938,3731950,6212,3731950
923,3938,3732410,6212,3732410
923,3938,3733060,6212,3733060
924,3940,3734060,6212,3734060
924,3940,3735060,6212,3735060
924,3940,3735060,6212,3735060
924,3940,3735060,6212,3735060
925,3942,3736060,6212,3736060
925,3942,3737060,6212,3737060
926,3944,3738060,6212,3738060
926,3944,3738530,6212,3738530
926,3944,3739530,6212,3739530
927,3946,3740530,6212,3740530
927,3946,3741530,6212,3741530
928,3948,3742340,6212,3742340
928,3948,3742500,6212,3742500
928,3948,3742730,6212,3742730
928,3948,3743730,6212,3743730
928,3948,3743730,6212,3743730
929,3952,3744540,6212,3744540
929,3952,3744770,6212,3744770
929,3952,3745580,6212,3745580
929,3952,3746580,6212,3746580
929,3952,3746580,6212,3746580
929,3952,3746580,6212,3746580
929,3952,3747230,6212,3747230
930,3954,3748230,6212,3748230
930,3954,3749230,6212,3749230
931,3962,3757230,6212,3757230
932,3964,3757700,6212,3757700
932,3964,3758700,6212,3758700
932,3964,3759510,6212,3759510
933,3972,3767510,6212,3767510
933,3972,3767510,6212,3767510
933,3972,3768510,6212,3768510
933,3972,3769510,6212,3769510
933,3972,3769980,6212,3769980
934,3980,3770980,6212,3770980
934,3980,3771450,6212,3771450
934,3980,3772450,6212,3772450
934,3980,3773260,6212,3773260
934,3980,3774070,6212,3774070
934,3980,3774720,6212,3774720
934,3980,3775040,6212,3775040
934,3980,3776040,6212,3776040
934,3980,3777040,6212,3777040
935,3988,3778040,6212,3778040
935,3988,3778850,6212,3778850
935,3988,3779170,6212,3779170
935,3988,3779170,6212,3779170
935,3988,3779980,6212,3779980
935,3988,3779980,6212,3779980
935,3988,3779980,6212,3779980
935,3988,3780980,6212,3780980
935,3988,3781980,6212,3781980
935,3988,3782790,6212,3782790
935,3988,3783790,6212,3783790
935,3988,3784260,6212,3784260
936,3996,3792260,6212,3792260
937,4004,3793260,6212,3793260
937,4004,3794260,6212,3794260
937,4004,3795070,6212,3795070
937,4004,3795880,6212,3795880
937,4004,3796250,6212,3796250
937,4004,3797250,6212,3797250
937,4004,3798250,6212,3798250
937,4004,3799060,6212,3799060
937,4004,3800060,6212,3800060
937,4004,3801060,6212,3801060
938,4012,3802060,6212,3802060
938,4012,3802530,6212,3802530
938,4012,3802530,6212,3802530
938,4012,3803340,6212,3803340
938,4012,3804340,6212,3804340
938,4012,3805340,6212,3805340
938,4012,3806340,6212,3806340
938,4012,3806340,6212,3806340
938,4012,3806660,6212,3806660
938,4012,3807660,6212,3807660
938,4012,3807660,6212,3807660
938,4012,3807660,6212,3807660
938,4012,3808660,6212,3808660
938,4012,3809660,6212,3809660
939,4020,3810660,6212,3810660
939,4020,3810660,6212,3810660
939,4020,3811660,6212,3811660
939,4020,3812250,6212,3812250
939,4020,3812800,6212,3812800
939,4020,3813610,6212,3813610
939,4020,3814610,6212,3814610
939,4020,3815420,6212,3815420
939,4020,3816420,6212,3816420
940,4028,3817070,6212,3817070
940,4028,3817660,6212,3817660
940,4028,3818660,6212,3818660
940,4028,3819130,6212,3819130
940,4028,3819130,6212,3819130
940,4028,3819130,6212,3819130
940,4028,3820130,6212,3820130
940,4028,3821130,6212,3821130
940,4028,3822130,6212,3822130
940,4028,3822600,6212,3822600
940,4028,3823600,6212,3823600
941,4036,3824600,6212,3824600
941,4036,3825410,6212,3825410
941,4036,3826410,6212,3826410
941,4036,3827220,6212,3827220
941,4036,3828220,6212,3828220
941,4036,3829030,6212,3829030
941,4036,3830030,6212,3830030
941,4036,3831030,6212,3831030
942,4044,3831500,6212,3831500
942,4044,3831970,6212,3831970
942,4044,3832130,6212,3832130
942,4044,3832130,6212,3832130
942,4044,3833130,6212,3833130
942,4044,3834130,6212,3834130
942,4044,3835130,6212,3835130
942,4044,3835940,6212,3835940
942,4044,3836940,6212,3836940
942,4044,3837940,6212,3837940
942,4044,3838750,6212,3838750
943,4052,3839750,6212,3839750
943,4052,3840750,6212,3840750
943,4052,3841750,6212,3841750
943,4052,3842400,6212,3842400
943,4052,3843400,6212,3843400
943,4052,3844400,6212,3844400
944,4060,3845400,6212,3845400
944,4060,3846210,6212,3846210
944,4060,3846680,6212,3846680
945,4068,3854680,6212,3854680
945,4068,3855680,6212,3855680
945,4068,3856150,6212,3856150
945,4068,3856610,6212,3856610
945,4068,3857080,6212,3857080
945,4068,3858080,6212,3858080
945,4068,3858550,6212,3858550
945,4068,3859550,6212,3859550
945,4068,3859870,6212,3859870
945,4068,3860340,6212,3860340
945,4068,3861340,6212,3861340
946,4076,3862340,6212,3862340
946,4076,3863340,6212,3863340
946,4076,3863340,6212,3863340
946,4076,3864340,6212,3864340
946,4076,3865340,6212,3865340
946,4076,3866150,6212,3866150
946,4076,3867150,6212,3867150
947,4084,3868150,6212,3868150
947,4084,3868800,6212,3868800
947,4084,3869270,6212,3869270
947,4084,3870270,6212,3870270
948,4092,3878270,6212,3878270
948,4092,3879270,6212,3879270
948,4092,3880080,6212,3880080
948,4092,3880190,6212,3880190
948,4092,3881190,6212,3881190
948,4092,3881190,6212,3881190
948,4092,3882190,6212,3882190
948,4092,3883190,6212,3883190
948,4092,3883660,6212,3883660
949,4100,3884310,6212,3884310
949,4100,3884470,6212,3884470
949,4100,3885280,6212,3885280
949,4100,3886280,6212,3886280
949,4100,3886750,6212,3886750
949,4100,3887220,6212,3887220
949,4100,3887690,6212,3887690
949,4100,3888690,6212,3888690
949,4100,3889690,6212,3889690
949,4100,3890010,6212,3890010
949,4100,3891010,6212,3891010
950,4108,3892010,6212,3892010
950,4108,3893010,6212,3893010
950,4108,3893480,6212,3893480
950,4108,3894480,6212,3894480
950,4108,3895480,6212,3895480
950,4108,3896480,6212,3896480
950,4108,3897290,6212,3897290
950,4108,3897610,6212,3897610
950,4108,3897930,6212,3897930
951,4116,3899930,6212,3899930
951,4116,3900930,6212,3900930
951,4116,3901280,6212,3901280
951,4116,3901280,6212,3901280
951,4116,3902280,6212,3902280
951,4116,3902750,6212,3902750
951,4116,3903750,6212,3903750
951,4116,3904750,6212,3904750
952,4124,3905400,6212,3905400
952,4124,3906210,6212,3906210
953,4132,3914210,6212,3914210
953,4132,3915020,6212,3915020
953,4132,3916020,6212,3916020
953,4132,3916830,6212,3916830
953,4132,3917640,6212,3917640
953,4132,3918640,6212,3918640
953,4132,3919640,6212,3919640
953,4132,3919640,6212,3919640
953,4132,3920640,6212,3920640
953,4132,3921640,6212,3921640
953,4132,3922640,6212,3922640
954,4140,3923640,6212,3923640
954,4140,3924640,6212,3924640
954,4140,3925640,6212,3925640
954,4140,3926640,6212,3926640
955,4148,3934640,6212,3934640
955,4148,3935640,6212,3935640
955,4148,3935640,6212,3935640
955,4148,3936640,6212,3936640
955,4148,3937640,6212,3937640
955,4148,3938450,6212,3938450
955,4148,3938680,6212,3938680
955,4148,3939490,6212,3939490
956,4156,3940490,6212,3940490
956,4156,3940650,6212,3940650
956,4156,3941120,6212,3941120
956,4156,3942120,6212,3942120
956,4156,3943120,6212,3943120
956,4156,3944120,6212,3944120
956,4156,3944590,6212,3944590
956,4156,3945400,6212,3945400
956,4156,3946400,6212,3946400
956,4156,3946630,6212,3946630
957,4164,3947280,6212,3947280
957,4164,3948280,6212,3948280
957,4164,3949280,6212,3949280
957,4164,3950090,6212,3950090
957,4164,3950900,6212,3950900
957,4164,3951710,6212,3951710
957,4164,3951710,6212,3951710
957,4164,3952030,6212,3952030
957,4164,3953030,6212,3953030
957,4164,3954030,6212,3954030
958,4172,3955030,6212,3955030
958,4172,3955840,6212,3955840
958,4172,3956840,6212,3956840
958,4172,3957650,6212,3957650
958,4172,3958650,6212,3958650
958,4172,3959650,6212,3959650
958,4172,3960650,6212,3960650
958,4172,3961650,6212,3961650
958,4172,3961650,6212,3961650
959,4180,3962650,6212,3962650
959,4180,3963650,6212,3963650
959,4180,3964650,6212,3964650
959,4180,3964650,6212,3964650
959,4180,3965650,6212,3965650
959,4180,3965970,6212,3965970
959,4180,3966970,6212,3966970
959,4180,3967440,6212,3967440
959,4180,3968440,6212,3968440
959,4180,3969440,6212,3969440
960,4188,3970440,6212,3970440
960,4188,3970440,6212,3970440
960,4188,3971440,6212,3971440
960,4188,3972440,6212,3972440
960,4188,3973440,6212,3973440
960,4188,3974440,6212,3974440
960,4188,3975440,6212,3975440
960,4188,3976250,6212,3976250
960,4188,3977060,6212,3977060
961,4196,3977650,6212,3977650
961,4196,3978650,6212,3978650
961,4196,3979120,6212,3979120
961,4196,3980120,6212,3980120
961,4196,3981120,6212,3981120
961,4196,3982120,6212,3982120
961,4196,3983120,6212,3983120
961,4196,3983120,6212,3983120
961,4196,3983770,6212,3983770
961,4196,3984230,6212,3984230
962,4204,3985230,6212,3985230
962,4204,3985450,6212,3985450
962,4204,3985450,6212,3985450
962,4204,3986450,6212,3986450
962,4204,3987450,6212,3987450
962,4204,3988450,6212,3988450
962,4204,3989450,6212,3989450
962,4204,3990260,6212,3990260
962,4204,3991260,6212,3991260
962,4204,3992070,6212,3992070
963,4212,3992880,6212,3992880
963,4212,3993880,6212,3993880
963,4212,3994880,6212,3994880
963,4212,3995880,6212,3995880
963,4212,3996350,6212,3996350
963,4212,3997350,6212,3997350
963,4212,3997670,6212,3997670
963,4212,3998670,6212,3998670
963,4212,3998670,6212,3998670
963,4212,3999670,6212,3999670
963,4212,3999670,6212,3999670
964,4220,4000670,6212,4000670
964,4220,4000670,6212,4000670
964,4220,4000670,6212,4000670
964,4220,4001670,6212,4001670
964,4220,4002480,6212,4002480
964,4220,4003290,6212,4003290
964,4220,4003290,6212,4003290
964,4220,4004290,6212,4004290
964,4220,4005100,6212,4005100
964,4220,4006100,6212,4006100
964,4220,4006470,6212,4006470
965,4228,4007470,6212,4007470
965,4228,4008470,6212,4008470
965,4228,4009470,6212,4009470
965,4228,4010280,6212,4010280
965,4228,4011090,6212,4011090
965,4228,4012090,6212,4012090
965,4228,4012560,6212,4012560
965,4228,4013370,6212,4013370
965,4228,4014370,6212,4014370
966,4236,4014690,6212,4014690
966,4236,4015690,6212,4015690
966,4236,4016500,6212,4016500
966,4236,4016960,6212,4016960
966,4236,4017960,6212,4017960
966,4236,4018960,6212,4018960
966,4236,4019960,6212,4019960
966,4236,4020610,6212,4020610
966,4236,4020610,6212,4020610
966,4236,4021160,6212,4021160
966,4236,4022160,6212,4022160
967,4244,4023160,6212,4023160
967,4244,4024160,6212,4024160
967,4244,4025160,6212,4025160
967,4244,4026160,6212,4026160
967,4244,4027160,6212,4027160
967,4244,4027630,6212,4027630
967,4244,4028090,6212,4028090
967,4244,4028090,6212,4028090
967,4244,4029090,6212,4029090
967,4244,4029560,6212,4029560
967,4244,4029880,6212,4029880
967,4244,4030040,6212,4030040
967,4244,4030510,6212,4030510
968,4252,4031510,6212,4031510
968,4252,4031510,6212,4031510
968,4252,4032510,6212,4032510
968,4252,4032740,6212,4032740
968,4252,4033390,6212,4033390
968,4252,4034200,6212,4034200
968,4252,4034670,6212,4034670
968,4252,4034670,6212,4034670
968,4252,4035670,6212,4035670
968,4252,4036140,6212,4036140
968,4252,4037140,6212,4037140
968,4252,4037460,6212,4037460
969,4260,4038460,6212,4038460
969,4260,4039010,6212,4039010
969,4260,4040010,6212,4040010
969,4260,4041010,6212,4041010
969,4260,4042010,6212,4042010
969,4260,4042480,6212,4042480
969,4260,4043130,6212,4043130
969,4260,4044130,6212,4044130
969,4260,4045130,6212,4045130
969,4260,4046130,6212,4046130
969,4260,4046600,6212,4046600
970,4268,4047600,6212,4047600
970,4268,4047600,6212,4047600
970,4268,4048600,6212,4048600
970,4268,4049600,6212,4049600
970,4268,4049600,6212,4049600
970,4268,4049600,6212,4049600
970,4268,4050600,6212,4050600
970,4268,4051250,6212,4051250
970,4268,4052250,6212,4052250
970,4268,4052570,6212,4052570
970,4268,4053570,6212,4053570
970,4268,4054570,6212,4054570
971,4276,4055570,6212,4055570
971,4276,4056570,6212,4056570
971,4276,4056890,6212,4056890
971,4276,4057210,6212,4057210
971,4276,4058210,6212,4058210
971,4276,4059210,6212,4059210
971,4276,4060210,6212,4060210
971,4276,4061210,6212,4061210
971,4276,4061760,6212,4061760
972,4284,4065760,6212,4065760
972,4284,4065760,6212,4065760
972,4284,4066230,6212,4066230
972,4284,4066690,6212,4066690
972,4284,4066690,6212,4066690
972,4284,4067160,6212,4067160
972,4284,4068160,6212,4068160
972,4284,4069160,6212,4069160
973,4292,4070160,6212,4070160
973,4292,4070630,6212,4070630
973,4292,4071100,6212,4071100
973,4292,4071750,6212,4071750
974,4300,4079750,6212,4079750
974,4300,4080210,6212,4080210
974,4300,4081210,6212,4081210
974,4300,4082020,6212,4082020
974,4300,4083020,6212,4083020
974,4300,4083830,6212,4083830
974,4300,4083830,6212,4083830
974,4300,4084640,6212,4084640
974,4300,4084800,6212,4084800
975,4308,4085800,6212,4085800
975,4308,4086800,6212,4086800
975,4308,4087270,6212,4087270
975,4308,4087920,6212,4087920
975,4308,4088920,6212,4088920
975,4308,4089730,6212,4089730
975,4308,4090200,6212,4090200
975,4308,4091200,6212,4091200
975,4308,4091200,6212,4091200
975,4308,4092010,6212,4092010
976,4316,4092480,6212,4092480
976,4316,4093480,6212,4093480
976,4316,4093950,6212,4093950
976,4316,4094950,6212,4094950
976,4316,4095180,6212,4095180
976,4316,4096180,6212,4096180
976,4316,4096180,6212,4096180
976,4316,4097180,6212,4097180
976,4316,4097730,6212,4097730
976,4316,4098730,6212,4098730
976,4316,4098960,6212,4098960
976,4316,4099430,6212,4099430
976,4316,4099900,6212,4099900
977,4324,4103900,6212,4103900
977,4324,4104900,6212,4104900
977,4324,4105220,6212,4105220
977,4324,4106220,6212,4106220
977,4324,4107220,6212,4107220
977,4324,4107220,6212,4107220
977,4324,4107870,6212,4107870
978,4332,4108680,6212,4108680
978,4332,4109680,6212,4109680
978,4332,4110680,6212,4110680
978,4332,4111150,6212,4111150
978,4332,4111620,6212,4111620
978,4332,4112270,6212,4112270
979,4340,4113270,6212,4113270
979,4340,4114270,6212,4114270
979,4340,4114270,6212,4114270
979,4340,4115270,6212,4115270
979,4340,4116270,6212,4116270
979,4340,4116590,6212,4116590
979,4340,4117590,6212,4117590
979,4340,4118590,6212,4118590
979,4340,4118590,6212,4118590
980,4348,4119590,6212,4119590
980,4348,4119590,6212,4119590
980,4348,4120590,6212,4120590
980,4348,4121590,6212,4121590
980,4348,4122590,6212,4122590
980,4348,4123590,6212,4123590
980,4348,4124590,6212,4124590
980,4348,4125400,6212,4125400
980,4348,4125400,6212,4125400
980,4348,4125870,6212,4125870
980,4348,4126870,6212,4126870
980,4348,4127870,6212,4127870
980,4348,4128340,6212,4128340
981,4356,4129340,6212,4129340
981,4356,4129930,6212,4129930
981,4356,4130400,6212,4130400
981,4356,4131400,6212,4131400
981,4356,4132400,6212,4132400
981,4356,4132720,6212,4132720
981,4356,4133530,6212,4133530
981,4356,4134530,6212,4134530
981,4356,4135530,6212,4135530
981,4356,4136530,6212,4136530
981,4356,4136530,6212,4136530
981,4356,4137530,6212,4137530
981,4356,4138530,6212,4138530
982,4364,4139530,6212,4139530
982,4364,4139530,6212,4139530
982,4364,4140530,6212,4140530
982,4364,4141000,6212,4141000
982,4364,4142000,6212,4142000
982,4364,4143000,6212,4143000
982,4364,4144000,6212,4144000
982,4364,4145000,6212,4145000
982,4364,4146000,6212,4146000
982,4364,4147000,6212,4147000
982,4364,4147000,6212,4147000
982,4364,4147320,6212,4147320
983,4372,4155320,6212,4155320
984,4380,4156320,6212,4156320
984,4380,4157320,6212,4157320
984,4380,4157640,6212,4157640
984,4380,4158640,6212,4158640
984,4380,4159450,6212,4159450
984,4380,4160450,6212,4160450
984,4380,4161450,6212,4161450
984,4380,4161450,6212,4161450
984,4380,4161450,6212,4161450
984,4380,4162260,6212,4162260
984,4380,4163260,6212,4163260
984,4380,4163580,6212,4163580
985,4388,4164580,6212,4164580
985,4388,4165580,6212,4165580
985,4388,4166050,6212,4166050
985,4388,4166050,6212,4166050
985,4388,4167050,6212,4167050
985,4388,4167860,6212,4167860
985,4388,4168860,6212,4168860
985,4388,4168860,6212,4168860
986,4396,4169860,6212,4169860
986,4396,4170670,6212,4170670
986,4396,4171480,6212,4171480
987,4404,4179480,6212,4179480
987,4404,4179480,6212,4179480
987,4404,4179950,6212,4179950
987,4404,4180420,6212,4180420
987,4404,4181010,6212,4181010
987,4404,4182010,6212,4182010
987,4404,4182230,6212,4182230
987,4404,4182880,6212,4182880
987,4404,4183690,6212,4183690
987,4404,4184690,6212,4184690
987,4404,4184690,6212,4184690
987,4404,4185690,6212,4185690
987,4404,4185690,6212,4185690
988,4412,4186690,6212,4186690
988,4412,4187690,6212,4187690
988,4412,4188690,6212,4188690
988,4412,4189690,6212,4189690
988,4412,4190690,6212,4190690
988,4412,4191690,6212,4191690
988,4412,4192160,6212,4192160
988,4412,4192160,6212,4192160
988,4412,4192970,6212,4192970
988,4412,4193970,6212,4193970
988,4412,4193970,6212,4193970
989,4420,4194440,6212,4194440
989,4420,4195440,6212,4195440
989,4420,4195440,6212,4195440
989,4420,4195440,6212,4195440
989,4420,4196250,6212,4196250
989,4420,4197250,6212,4197250
989,4420,4197620,6212,4197620
989,4420,4198620,6212,4198620
989,4420,4198780,6212,4198780
989,4420,4198940,6212,4198940
989,4420,4199750,6212,4199750
989,4420,4200750,6212,4200750
989,4420,4201750,6212,4201750
989,4420,4201750,6212,4201750
990,4428,4202750,6212,4202750
990,4428,4203220,6212,4203220
990,4428,4203220,6212,4203220
990,4428,4204220,6212,4204220
990,4428,4205220,6212,4205220
990,4428,4206220,6212,4206220
990,4428,4206220,6212,4206220
990,4428,4207220,6212,4207220
990,4428,4208030,6212,4208030
990,4428,4208500,6212,4208500
990,4428,4208500,6212,4208500
990,4428,4209500,6212,4209500
991,4436,4210500,6212,4210500
991,4436,4211500,6212,4211500
991,4436,4212310,6212,4212310
991,4436,4212780,6212,4212780
991,4436,4213100,6212,4213100
991,4436,4214100,6212,4214100
991,4436,4214100,6212,4214100
991,4436,4215100,6212,4215100
991,4436,4215570,6212,4215570
991,4436,4215680,6212,4215680
991,4436,4215680,6212,4215680
992,4444,4216680,6212,4216680
992,4444,4217680,6212,4217680
992,4444,4217680,6212,4217680
992,4444,4217840,6212,4217840
992,4444,4218840,6212,4218840
992,4444,4219650,6212,4219650
992,4444,4220460,6212,4220460
992,4444,4221110,6212,4221110
992,4444,4222110,6212,4222110
992,4444,4222580,6212,4222580
992,4444,4223580,6212,4223580
993,4452,4224580,6212,4224580
993,4452,4225050,6212,4225050
993,4452,4226050,6212,4226050
993,4452,4226210,6212,4226210
993,4452,4227210,6212,4227210
993,4452,4228210,6212,4228210
993,4452,4228760,6212,4228760
993,4452,4229220,6212,4229220
993,4452,4230220,6212,4230220
993,4452,4230550,6212,4230550
994,4460,4231550,6212,4231550
994,4460,4232200,6212,4232200
994,4460,4233200,6212,4233200
994,4460,4234200,6212,4234200
994,4460,4234430,6212,4234430
994,4460,4235430,6212,4235430
995,4468,4236430,6212,4236430
995,4468,4237430,6212,4237430
995,4468,4238430,6212,4238430
995,4468,4238430,6212,4238430
995,4468,4239430,6212,4239430
995,4468,4240430,6212,4240430
995,4468,4240750,6212,4240750
995,4468,4241750,6212,4241750
996,4476,4242750,6212,4242750
996,4476,4243750,6212,4243750
996,4476,4243750,6212,4243750
996,4476,4244750,6212,4244750
996,4476,4244750,6212,4244750
996,4476,4245560,6212,4245560
996,4476,4246560,6212,4246560
996,4476,4247560,6212,4247560
996,4476,4248370,6212,4248370
996,4476,4249180,6212,4249180
996,4476,4249180,6212,4249180
996,4476,4250180,6212,4250180
996,4476,4251180,6212,4251180
996,4476,4251410,6212,4251410
997,4484,4252220,6212,4252220
997,4484,4253220,6212,4253220
997,4484,4253220,6212,4253220
997,4484,4253220,6212,4253220
997,4484,4254220,6212,4254220
997,4484,4254690,6212,4254690
997,4484,4255690,6212,4255690
998,4492,4256340,6212,4256340
998,4492,4257150,6212,4257150
998,4492,4257620,6212,4257620
998,4492,4258620,6212,4258620
998,4492,4258620,6212,4258620
998,4492,4259170,6212,4259170
998,4492,4260170,6212,4260170
998,4492,4261170,6212,4261170
998,4492,4262170,6212,4262170
998,4492,4263170,6212,4263170
999,4500,4263980,6212,4263980
999,4500,4264790,6212,4264790
999,4500,4265790,6212,4265790
999,4500,4266790,6212,4266790
999,4500,4266790,6212,4266790
999,4500,4267790,6212,4267790
999,4500,4268020,6212,4268020
999,4500,4269020,6212,4269020
999,4500,4269020,6212,4269020
999,4500,4269020,6212,4269020
999,4500,4269670,6212,4269670
999,4500,4269900,6212,4269900
999,4500,4270130,6212,4270130
999,4500,4270130,6212,4270130
999,4500,4271130,6212,4271130
999,4500,4271130,6212,4271130
1000,4508,4279130,6212,4279130
1001,4516,4280130,6212,4280130
1001,4516,4281130,6212,4281130
1001,4516,4281130,6212,4281130
1001,4516,4281360,6212,4281360
1001,4516,4281830,6212,4281830
1001,4516,4282830,6212,4282830
1001,4516,4283830,6212,4283830
1001,4516,4284830,6212,4284830
1001,4516,4284830,6212,4284830
1001,4516,4285830,6212,4285830
1001,4516,4286830,6212,4286830
