pod,namespace,ip,cpu_milli,memory_mib,num_gpu,gpu_index,gpu_mem_ratio,gpu_milli,model,gpu_mem_mib_each,gpu_mem_mib,gpu_type_req,creation_time
openb-pod-1674-tuned-794,paib-gpu,,4152,,1,5,37,370,G2,20000,7400,<none>,
openb-pod-1675,paib-gpu,,3152,,1,2,81,810,G2,20000,16200,<none>,
openb-pod-1677,paib-gpu,,8000,,1,0,32,320,T4,15109,4834,T4,
openb-pod-1678,paib-gpu,,12000,,1,0,100,1000,T4,15109,15109,T4,
openb-pod-1679,paib-gpu,,3152,,1,0,81,810,T4,15109,12238,<none>,
openb-pod-1680,paib-gpu,,8000,,1,1,22,220,T4,15109,3323,<none>,
openb-pod-1680-tuned-1022,paib-gpu,,8000,,1,4,22,220,G2,20000,4400,<none>,
openb-pod-1680-tuned-116,paib-gpu,,8000,,1,5,22,220,G2,20000,4400,<none>,
openb-pod-1681,paib-gpu,,11908,,1,1,47,470,T4,15109,7101,<none>,
openb-pod-1682,paib-gpu,,11908,,1,0,47,470,P100,16280,7651,P100,
openb-pod-1685,paib-gpu,,3152,,1,0,81,810,V100M16,16160,13089,<none>,
openb-pod-1685-tuned-1222,paib-gpu,,3152,,1,3,81,810,G2,20000,16200,<none>,
openb-pod-1686,paib-gpu,,3152,,1,4,81,810,G2,20000,16200,<none>,
openb-pod-1688,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1689,paib-gpu,,4000,,1,1,23,230,T4,15109,3475,<none>,
openb-pod-1689-tuned-1336,paib-gpu,,4000,,1,7,23,230,G2,20000,4600,<none>,
openb-pod-1690,paib-gpu,,3152,,1,0,81,810,P100,16280,13186,<none>,
openb-pod-1694,paib-gpu,,3152,,1,4,81,810,G2,20000,16200,<none>,
openb-pod-1694-tuned-868,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1695,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1698,paib-gpu,,3152,,1,0,81,810,T4,15109,12238,<none>,
openb-pod-1701,paib-gpu,,4152,,1,1,37,370,G2,20000,7400,<none>,
openb-pod-1702,paib-gpu,,4000,,1,4,23,230,G2,20000,4600,<none>,
openb-pod-1703,paib-gpu,,3152,,1,1,81,810,G2,20000,16200,<none>,
openb-pod-1704,paib-gpu,,4000,,1,1,23,230,T4,15109,3475,<none>,
openb-pod-1705,paib-gpu,,4000,,1,6,23,230,G2,20000,4600,<none>,
openb-pod-1705-tuned-424,paib-gpu,,4000,,1,2,23,230,G2,20000,4600,<none>,
openb-pod-1706,paib-gpu,,4000,,1,0,23,230,T4,15109,3475,T4,
openb-pod-1708,paib-gpu,,4000,,1,2,23,230,G2,20000,4600,<none>,
openb-pod-1709,paib-gpu,,4000,,1,5,23,230,G2,20000,4600,<none>,
openb-pod-1710,paib-gpu,,3152,,1,0,81,810,G2,20000,16200,<none>,
openb-pod-1712,paib-gpu,,18708,,1,0,100,1000,T4,15109,15109,<none>,
openb-pod-1713,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1714,paib-gpu,,12500,,0,,0,0,G2,20000,0,<none>,
openb-pod-1715,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1716,paib-gpu,,3152,,1,4,81,810,G2,20000,16200,<none>,
openb-pod-1716-tuned-113,paib-gpu,,3152,,1,0,81,810,G2,20000,16200,<none>,
openb-pod-1716-tuned-753,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1717,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1718,paib-gpu,,18708,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1718-tuned-478,paib-gpu,,18708,,1,2,100,1000,G2,20000,20000,<none>,
openb-pod-1719,paib-gpu,,8000,,1,1,32,320,G2,20000,6400,<none>,
openb-pod-1720,paib-gpu,,3152,,1,3,81,810,G2,20000,16200,<none>,
openb-pod-1722,paib-gpu,,15700,,1,1,100,1000,G2,20000,20000,<none>,
openb-pod-1723,paib-gpu,,3152,,1,4,81,810,G2,20000,16200,<none>,
openb-pod-1724,paib-gpu,,3152,,1,3,81,810,G2,20000,16200,<none>,
openb-pod-1725,paib-gpu,,3152,,1,1,81,810,G2,20000,16200,<none>,
openb-pod-1726,paib-gpu,,3152,,1,1,100,1000,G2,20000,20000,<none>,
openb-pod-1727,paib-gpu,,3152,,1,2,81,810,G2,20000,16200,<none>,
openb-pod-1727-tuned-337,paib-gpu,,3152,,1,1,81,810,G2,20000,16200,<none>,
openb-pod-1728,paib-gpu,,8000,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1729,paib-gpu,,8000,,1,2,47,470,G2,20000,9400,<none>,
openb-pod-1731,paib-gpu,,8000,,0,,0,0,P100,16280,0,<none>,
openb-pod-1732,paib-gpu,,4000,,1,7,23,230,G2,20000,4600,<none>,
openb-pod-1733,paib-gpu,,3152,,1,1,100,1000,T4,15109,15109,<none>,
openb-pod-1734,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1736,paib-gpu,,4000,,1,6,23,230,G2,20000,4600,<none>,
openb-pod-1737,paib-gpu,,3152,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1738,paib-gpu,,3152,,1,5,81,810,G2,20000,16200,<none>,
openb-pod-1739,paib-gpu,,8000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1740,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1741,paib-gpu,,3152,,1,3,100,1000,V100M32,32510,32510,P100|T4|V100M16|V100M32,
openb-pod-1743,paib-gpu,,15700,,1,1,100,1000,G2,20000,20000,<none>,
openb-pod-1746,paib-gpu,,11400,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1748,paib-gpu,,8000,,1,2,100,1000,G2,20000,20000,<none>,
openb-pod-1749,paib-gpu,,3152,,1,2,100,1000,V100M16,16160,16160,<none>,
openb-pod-1751,paib-gpu,,9810,,1,5,100,1000,G2,20000,20000,<none>,
openb-pod-1752,paib-gpu,,3152,,1,1,100,1000,G2,20000,20000,<none>,
openb-pod-1754,paib-gpu,,4000,,1,0,23,230,T4,15109,3475,T4,
openb-pod-1757,paib-gpu,,3152,,1,4,81,810,G2,20000,16200,<none>,
openb-pod-1757-tuned-1037,paib-gpu,,3152,,1,0,81,810,G2,20000,16200,<none>,
openb-pod-1758,paib-gpu,,3152,,1,4,81,810,G2,20000,16200,<none>,
openb-pod-1759,paib-gpu,,3152,,1,3,81,810,G2,20000,16200,<none>,
openb-pod-1760,paib-gpu,,12000,,1,5,100,1000,G3,30000,30000,<none>,
openb-pod-1761,paib-gpu,,3152,,1,0,81,810,T4,15109,12238,<none>,
openb-pod-1762,paib-gpu,,15700,,1,1,100,1000,T4,15109,15109,<none>,
openb-pod-1763,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1763-tuned-2243,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1763-tuned-2546,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1763-tuned-379,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1764,paib-gpu,,3152,,1,3,100,1000,G2,20000,20000,G2,
openb-pod-1764-tuned-639,paib-gpu,,3152,,1,0,100,1000,G2,20000,20000,G2,
openb-pod-1765,paib-gpu,,12000,,1,1,100,1000,T4,15109,15109,<none>,
openb-pod-1767,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1767-tuned-1211,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1768,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1768-tuned-1991,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1769,paib-gpu,,8000,,1,6,32,320,G2,20000,6400,<none>,
openb-pod-1771,paib-gpu,,8000,,1,4,32,320,G2,20000,6400,<none>,
openb-pod-1773,paib-gpu,,11908,,1,4,47,470,G2,20000,9400,<none>,
openb-pod-1776,paib-gpu,,12000,,1,7,100,1000,V100M32,32510,32510,<none>,
openb-pod-1777,paib-gpu,,6000,,1,1,16,160,T4,15109,2417,<none>,
openb-pod-1777-tuned-2072,paib-gpu,,6000,,1,1,16,160,T4,15109,2417,<none>,
openb-pod-1778,paib-gpu,,3152,,1,1,81,810,P100,16280,13186,<none>,
openb-pod-1779,paib-gpu,,3152,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1780,paib-gpu,,15700,,1,1,100,1000,T4,15109,15109,T4,
openb-pod-1781,paib-gpu,,3152,,1,0,100,1000,V100M16,16160,16160,<none>,
openb-pod-1781-tuned-174,paib-gpu,,3152,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1784,paib-gpu,,3152,,1,1,81,810,G2,20000,16200,<none>,
openb-pod-1785,paib-gpu,,12000,,1,1,100,1000,P100,16280,16280,<none>,
openb-pod-1787,paib-gpu,,12000,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1789,paib-gpu,,4152,,1,0,55,550,P100,16280,8954,<none>,
openb-pod-1789-tuned-576,paib-gpu,,4152,,1,3,55,550,G2,20000,11000,<none>,
openb-pod-1790,paib-gpu,,3152,,1,7,100,1000,G3,30000,30000,<none>,
openb-pod-1790-tuned-523,paib-gpu,,3152,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1791,paib-gpu,,3152,,1,6,81,810,G2,20000,16200,<none>,
openb-pod-1792,paib-gpu,,4152,,1,2,55,550,G2,20000,11000,<none>,
openb-pod-1793,paib-gpu,,15700,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1794,paib-gpu,,16000,,1,1,100,1000,T4,15109,15109,T4,
openb-pod-1795,paib-gpu,,3152,,1,0,81,810,T4,15109,12238,T4,
openb-pod-1796,paib-gpu,,8000,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1797,paib-gpu,,3152,,1,0,100,1000,T4,15109,15109,T4,
openb-pod-1798,paib-gpu,,15700,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1798-tuned-1256,paib-gpu,,15700,,1,5,100,1000,G2,20000,20000,<none>,
openb-pod-1799,paib-gpu,,3152,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1800,paib-gpu,,4152,,1,0,55,550,T4,15109,8309,<none>,
openb-pod-1802,paib-gpu,,15700,,1,0,100,1000,T4,15109,15109,<none>,
openb-pod-1803,paib-gpu,,3152,,1,5,100,1000,G2,20000,20000,<none>,
openb-pod-1804,paib-gpu,,3152,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1805,paib-gpu,,3152,,1,0,81,810,P100,16280,13186,P100,
openb-pod-1806,paib-gpu,,15700,,1,4,100,1000,G3,30000,30000,<none>,
openb-pod-1806-tuned-109,paib-gpu,,15700,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1807,paib-gpu,,12000,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1808,paib-gpu,,3152,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1809,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1810,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1811,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1812,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1813,paib-gpu,,32000,,0,,0,0,G2,20000,0,<none>,
openb-pod-1815,paib-gpu,,8000,,0,,0,0,G2,20000,0,<none>,
openb-pod-1816,paib-gpu,,8000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1816-tuned-217,paib-gpu,,8000,,0,,0,0,G3,30000,0,<none>,
openb-pod-1817,paib-gpu,,3152,,1,3,81,810,G2,20000,16200,<none>,
openb-pod-1818,paib-gpu,,3152,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1820,paib-gpu,,3152,,1,4,81,810,G2,20000,16200,<none>,
openb-pod-1821,paib-gpu,,12000,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1822,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1823,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1824,paib-gpu,,11908,,1,3,47,470,G2,20000,9400,<none>,
openb-pod-1825,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1826,paib-gpu,,11908,,1,0,47,470,G2,20000,9400,<none>,
openb-pod-1827,paib-gpu,,11908,,1,3,47,470,G2,20000,9400,<none>,
openb-pod-1829,paib-gpu,,8000,,1,6,47,470,G2,20000,9400,<none>,
openb-pod-1830,paib-gpu,,4000,,1,0,32,320,T4,15109,4834,<none>,
openb-pod-1830-tuned-1120,paib-gpu,,4000,,1,6,32,320,G2,20000,6400,<none>,
openb-pod-1830-tuned-691,paib-gpu,,4000,,1,4,32,320,G2,20000,6400,<none>,
openb-pod-1831,paib-gpu,,3152,,1,3,81,810,G2,20000,16200,<none>,
openb-pod-1832,paib-gpu,,3152,,1,2,81,810,G2,20000,16200,<none>,
openb-pod-1833,paib-gpu,,3152,,1,5,81,810,G2,20000,16200,<none>,
openb-pod-1834,paib-gpu,,3152,,1,1,59,590,T4,15109,8914,<none>,
openb-pod-1835,paib-gpu,,3152,,1,5,81,810,G2,20000,16200,<none>,
openb-pod-1836,paib-gpu,,3152,,1,7,59,590,G2,20000,11800,<none>,
openb-pod-1837,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1838,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1839,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1840,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1841,paib-gpu,,3152,,1,5,59,590,G2,20000,11800,<none>,
openb-pod-1842,paib-gpu,,88000,,8,0-1-2-3-4-5-6-7,100,1000,G2,20000,20000,<none>,
openb-pod-1844,paib-gpu,,11400,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1846,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1846-tuned-2193,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1847,paib-gpu,,3152,,1,2,100,1000,V100M16,16160,16160,<none>,
openb-pod-1849,paib-gpu,,12000,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1850,paib-gpu,,4000,,1,3,35,350,G2,20000,7000,<none>,
openb-pod-1852,paib-gpu,,3152,,1,0,81,810,T4,15109,12238,T4,
openb-pod-1853,paib-gpu,,3152,,1,1,81,810,G2,20000,16200,<none>,
openb-pod-1854,paib-gpu,,3152,,1,0,81,810,G2,20000,16200,<none>,
openb-pod-1856,paib-gpu,,3152,,1,4,81,810,G2,20000,16200,<none>,
openb-pod-1857,paib-gpu,,15700,,1,0,100,1000,T4,15109,15109,<none>,
openb-pod-1858,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1858-tuned-357,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1860,paib-gpu,,11908,,1,1,100,1000,V100M16,16160,16160,<none>,
openb-pod-1861,paib-gpu,,3152,,1,1,81,810,T4,15109,12238,<none>,
openb-pod-1862,paib-gpu,,3152,,1,3,81,810,G2,20000,16200,<none>,
openb-pod-1863,paib-gpu,,11908,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1864,paib-gpu,,4000,,1,0,23,230,T4,15109,3475,T4,
openb-pod-1865,paib-gpu,,4000,,1,6,32,320,G2,20000,6400,<none>,
openb-pod-1865-tuned-1335,paib-gpu,,4000,,1,6,32,320,G2,20000,6400,<none>,
openb-pod-1866,paib-gpu,,8000,,1,0,32,320,G2,20000,6400,<none>,
openb-pod-1867,paib-gpu,,3152,,1,5,81,810,G2,20000,16200,<none>,
openb-pod-1868,paib-gpu,,3152,,1,2,100,1000,V100M16,16160,16160,<none>,
openb-pod-1869,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1869-tuned-629,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1870,paib-gpu,,3152,,1,0,100,1000,T4,15109,15109,<none>,
openb-pod-1870-tuned-125,paib-gpu,,3152,,1,1,100,1000,G2,20000,20000,<none>,
openb-pod-1871,paib-gpu,,3152,,1,1,81,810,G2,20000,16200,<none>,
openb-pod-1872,paib-gpu,,3152,,1,0,81,810,P100,16280,13186,<none>,
openb-pod-1873,paib-gpu,,8000,,1,1,32,320,G2,20000,6400,<none>,
openb-pod-1874,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1875,paib-gpu,,3152,,1,1,81,810,G2,20000,16200,<none>,
openb-pod-1877,paib-gpu,,4152,,1,5,37,370,G2,20000,7400,<none>,
openb-pod-1878,paib-gpu,,16000,,1,1,100,1000,T4,15109,15109,<none>,
openb-pod-1879,paib-gpu,,8000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1880,paib-gpu,,16500,,0,,0,0,G2,20000,0,<none>,
openb-pod-1881,paib-gpu,,11400,,1,6,100,1000,G3,30000,30000,<none>,
openb-pod-1884,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1885,paib-gpu,,15700,,1,1,100,1000,G2,20000,20000,<none>,
openb-pod-1886,paib-gpu,,3152,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1887,paib-gpu,,11400,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1888,paib-gpu,,12000,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1889,paib-gpu,,15700,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1889-tuned-557,paib-gpu,,15700,,1,0,100,1000,G2,20000,20000,<none>,
openb-pod-1890,paib-gpu,,15700,,1,5,100,1000,G2,20000,20000,<none>,
openb-pod-1891,paib-gpu,,32000,,0,,0,0,G2,20000,0,<none>,
openb-pod-1892,paib-gpu,,12000,,1,5,100,1000,G2,20000,20000,<none>,
openb-pod-1893,paib-gpu,,11400,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1893-tuned-359,paib-gpu,,11400,,1,3,100,1000,G2,20000,20000,<none>,
openb-pod-1894,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1895,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1896,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1897,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1897-tuned-2015,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1898,paib-gpu,,11400,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1899,paib-gpu,,12500,,0,,0,0,G2,20000,0,<none>,
openb-pod-1899-tuned-1499,paib-gpu,,12500,,0,,0,0,G3,30000,0,<none>,
openb-pod-1900,paib-gpu,,11400,,1,3,100,1000,G2,20000,20000,<none>,
openb-pod-1901,paib-gpu,,11400,,1,2,100,1000,G3,30000,30000,<none>,
openb-pod-1902,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
openb-pod-1903,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1904,paib-gpu,,3152,,1,0,81,810,V100M16,16160,13089,<none>,
openb-pod-1905,paib-gpu,,3152,,1,1,81,810,T4,15109,12238,<none>,
openb-pod-1906,paib-gpu,,11400,,1,3,100,1000,G2,20000,20000,<none>,
openb-pod-1907,paib-gpu,,11400,,1,0,100,1000,G2,20000,20000,G2,
openb-pod-1908,paib-gpu,,3152,,1,7,81,810,G2,20000,16200,<none>,
openb-pod-1909,paib-gpu,,18708,,1,0,100,1000,G2,20000,20000,<none>,
openb-pod-1910,paib-gpu,,18708,,1,1,100,1000,P100,16280,16280,<none>,
openb-pod-1911,paib-gpu,,4152,,1,2,55,550,G2,20000,11000,<none>,
openb-pod-1912,paib-gpu,,4152,,1,0,55,550,T4,15109,8309,<none>,
openb-pod-1913,paib-gpu,,15700,,1,2,100,1000,G2,20000,20000,<none>,
openb-pod-1915,paib-gpu,,3152,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1916,paib-gpu,,12000,,1,2,100,1000,G2,20000,20000,<none>,
openb-pod-1917,paib-gpu,,11400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1920,paib-gpu,,4000,,1,4,32,320,G2,20000,6400,<none>,
openb-pod-1921,paib-gpu,,11300,,1,1,100,1000,T4,15109,15109,P100|T4|V100M16|V100M32,
openb-pod-1923,paib-gpu,,8000,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1924,paib-gpu,,3152,,1,0,81,810,G2,20000,16200,<none>,
openb-pod-1925,paib-gpu,,3152,,1,0,59,590,P100,16280,9605,P100,
openb-pod-1928,paib-gpu,,4000,,1,0,16,160,V100M16,16160,2585,<none>,
openb-pod-1929,paib-gpu,,4000,,1,1,16,160,T4,15109,2417,<none>,
openb-pod-1930,paib-gpu,,4000,,1,0,16,160,T4,15109,2417,T4,
openb-pod-1932,paib-gpu,,11400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1933,paib-gpu,,11400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1934,paib-gpu,,11400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1935,paib-gpu,,8000,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1936,paib-gpu,,18708,,1,0,100,1000,G2,20000,20000,<none>,
openb-pod-1937,paib-gpu,,11400,,0,,0,0,G2,20000,0,<none>,
openb-pod-1938,paib-gpu,,11400,,0,,0,0,V100M32,32510,0,<none>,
openb-pod-1939,paib-gpu,,18708,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1940,paib-gpu,,11400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1941,paib-gpu,,4152,,1,0,55,550,T4,15109,8309,<none>,
openb-pod-1943,paib-gpu,,3152,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1944,paib-gpu,,11400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1945,paib-gpu,,4152,,1,3,55,550,G2,20000,11000,<none>,
openb-pod-1946,paib-gpu,,11400,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1947,paib-gpu,,11400,,1,3,100,1000,G2,20000,20000,<none>,
openb-pod-1948,paib-gpu,,16000,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1949,paib-gpu,,4152,,1,0,81,810,T4,15109,12238,<none>,
openb-pod-1950,paib-gpu,,11400,,1,6,100,1000,G2,20000,20000,<none>,
openb-pod-1950-tuned-86,paib-gpu,,11400,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1953,paib-gpu,,11908,,1,7,47,470,G2,20000,9400,<none>,
openb-pod-1953-tuned-710,paib-gpu,,11908,,1,1,47,470,G2,20000,9400,<none>,
openb-pod-1954,paib-gpu,,11300,,1,4,100,1000,G3,30000,30000,<none>,
openb-pod-1955,paib-gpu,,11908,,1,7,100,1000,V100M16,16160,16160,<none>,
openb-pod-1956,paib-gpu,,12500,,0,,0,0,P100,16280,0,<none>,
openb-pod-1958,paib-gpu,,12000,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1959,paib-gpu,,12000,,1,5,100,1000,G2,20000,20000,<none>,
openb-pod-1960,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1961,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1962,paib-gpu,,18708,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1963,paib-gpu,,12500,,0,,0,0,G2,20000,0,<none>,
openb-pod-1964,paib-gpu,,3152,,1,1,100,1000,P100,16280,16280,<none>,
openb-pod-1965,paib-gpu,,8000,,1,4,47,470,G2,20000,9400,<none>,
openb-pod-1966,paib-gpu,,8000,,0,,0,0,G2,20000,0,<none>,
openb-pod-1966-tuned-2435,paib-gpu,,8000,,0,,0,0,G2,20000,0,<none>,
openb-pod-1967,paib-gpu,,4000,,1,2,100,1000,G2,20000,20000,<none>,
openb-pod-1969,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1970,paib-gpu,,16500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1971,paib-gpu,,9810,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1973,paib-gpu,,9810,,1,0,100,1000,G2,20000,20000,<none>,
openb-pod-1974,paib-gpu,,4152,,1,0,55,550,T4,15109,8309,T4,
openb-pod-1975,paib-gpu,,8000,,1,3,47,470,G2,20000,9400,<none>,
openb-pod-1976,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1977,paib-gpu,,16000,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-1978,paib-gpu,,4152,,1,2,37,370,G2,20000,7400,<none>,
openb-pod-1978-tuned-625,paib-gpu,,4152,,1,1,37,370,G2,20000,7400,<none>,
openb-pod-1979,paib-gpu,,8000,,1,1,47,470,G2,20000,9400,<none>,
openb-pod-1979-tuned-942,paib-gpu,,8000,,1,4,47,470,G2,20000,9400,<none>,
openb-pod-1981,paib-gpu,,4152,,1,1,55,550,T4,15109,8309,<none>,
openb-pod-1982,paib-gpu,,4000,,1,1,100,1000,T4,15109,15109,T4,
openb-pod-1983,paib-gpu,,8000,,1,1,47,470,G2,20000,9400,<none>,
openb-pod-1985,paib-gpu,,15700,,1,7,100,1000,G2,20000,20000,G2,
openb-pod-1986,paib-gpu,,4152,,1,4,55,550,G2,20000,11000,<none>,
openb-pod-1987,paib-gpu,,12000,,1,1,100,1000,G2,20000,20000,<none>,
openb-pod-1988,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1988-tuned-2614,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1989,paib-gpu,,12500,,0,,0,0,G2,20000,0,<none>,
openb-pod-1990,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1991,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1992,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1992-tuned-376,paib-gpu,,12500,,0,,0,0,T4,15109,0,<none>,
openb-pod-1993,paib-gpu,,12000,,1,0,100,1000,P100,16280,16280,<none>,
openb-pod-1994,paib-gpu,,8000,,1,6,47,470,G2,20000,9400,<none>,
openb-pod-1995,paib-gpu,,12000,,1,3,100,1000,G2,20000,20000,<none>,
openb-pod-1996,paib-gpu,,4152,,1,5,37,370,G2,20000,7400,<none>,
openb-pod-1996-tuned-552,paib-gpu,,4152,,1,7,37,370,G2,20000,7400,<none>,
openb-pod-1997,paib-gpu,,3152,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-1998,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-1999,paib-gpu,,4000,,1,0,32,320,T4,15109,4834,<none>,
openb-pod-2000,paib-gpu,,4152,,1,0,55,550,P100,16280,8954,<none>,
openb-pod-2001,paib-gpu,,15400,,0,,0,0,T4,15109,0,<none>,
openb-pod-2002,paib-gpu,,3152,,1,0,100,1000,T4,15109,15109,T4,
openb-pod-2003,paib-gpu,,3152,,1,7,100,1000,G2,20000,20000,<none>,
openb-pod-2004,paib-gpu,,6000,,1,1,46,460,T4,15109,6950,<none>,
openb-pod-2005,paib-gpu,,11908,,1,2,65,650,G2,20000,13000,<none>,
openb-pod-2006,paib-gpu,,3152,,1,4,100,1000,G2,20000,20000,<none>,
openb-pod-2007,paib-gpu,,32000,,0,,0,0,T4,15109,0,<none>,
