ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
433,1906,1614530,6212,1618530
433,1906,1615530,6212,1619530
433,1906,1615530,6212,1619530
434,1908,1616180,6212,1620180
434,1908,1617180,6212,1621180
434,1908,1617660,6212,1621660
434,1908,1618660,6212,1622660
434,1908,1619660,6212,1623660
435,1910,1620130,6212,1624130
435,1910,1621130,6212,1625130
435,1910,1622130,6212,1626130
435,1910,1622600,6212,1626600
435,1910,1622820,6212,1626820
435,1910,1623630,6212,1627630
436,1918,1624630,6212,1628630
436,1918,1625100,6212,1629100
436,1918,1625570,6212,1629570
436,1918,1626570,6212,1630570
436,1918,1626570,6212,1630570
436,1918,1626890,6212,1630890
436,1918,1627700,6212,1631700
436,1918,1627860,6212,1631860
437,1920,1628670,6212,1632670
437,1920,1629670,6212,1633670
437,1920,1630130,6212,1634130
437,1920,1630130,6212,1634130
438,1922,1631130,6212,1635130
438,1922,1631780,6212,1635780
438,1922,1632780,6212,1636780
438,1922,1633590,6212,1637590
439,1924,1634590,6212,1638590
439,1924,1634590,6212,1638590
439,1924,1635590,6212,1639590
439,1924,1635590,6212,1639590
439,1924,1635590,6212,1639590
439,1924,1636590,6212,1640590
440,1932,1637240,6212,1641240
440,1932,1638240,6212,1642240
440,1932,1639240,6212,1643240
440,1932,1640240,6212,1644240
440,1932,1641240,6212,1645240
440,1932,1642240,6212,1646240
441,1940,1642240,6212,1646240
441,1940,1642710,6212,1646710
442,1942,1643710,6212,1647710
442,1942,1651710,6212,1655710
443,1950,1652710,6212,1656710
444,1958,1652710,6212,1656710
444,1958,1652710,6212,1656710
444,1958,1653030,6212,1657030
444,1958,1654030,6212,1658030
444,1958,1654030,6212,1658030
444,1958,1655030,6212,1659030
444,1958,1655030,6212,1659030
444,1958,1656030,6212,1660030
444,1958,1657030,6212,1661030
444,1958,1657350,6212,1661350
444,1958,1657460,6212,1661460
444,1958,1658460,6212,1662460
444,1958,1658780,6212,1662780
444,1958,1659780,6212,1663780
445,1960,1660250,6212,1664250
445,1960,1661060,6212,1665060
445,1960,1661060,6212,1665060
445,1960,1662060,6212,1666060
446,1968,1663060,6212,1667060
446,1968,1663060,6212,1667060
446,1968,1664060,6212,1668060
446,1968,1665060,6212,1669060
446,1968,1666060,6212,1670060
446,1968,1666280,6212,1670280
446,1968,1667280,6212,1671280
446,1968,1668090,6212,1672090
447,1970,1668560,6212,1672560
448,1978,1669030,6212,1673030
449,1980,1670030,6212,1674030
449,1980,1671030,6212,1675030
450,1982,1671680,6212,1675680
450,1982,1672680,6212,1676680
450,1982,1673680,6212,1677680
450,1982,1674490,6212,1678490
450,1982,1675490,6212,1679490
450,1982,1675810,6212,1679810
450,1982,1676130,6212,1680130
450,1982,1677130,6212,1681130
450,1982,1678130,6212,1682130
450,1982,1679130,6212,1683130
451,1984,1680130,6212,1684130
451,1984,1680780,6212,1684780
451,1984,1681250,6212,1685250
451,1984,1682250,6212,1686250
452,1986,1683250,6212,1687250
453,1994,1684060,6212,1688060
453,1994,1685060,6212,1689060
453,1994,1686060,6212,1690060
453,1994,1686870,6212,1690870
453,1994,1687330,6212,1691330
453,1994,1688330,6212,1692330
453,1994,1689330,6212,1693330
453,1994,1689800,6212,1693800
454,1996,1690800,6212,1694800
454,1996,1691610,6212,1695610
454,1996,1692420,6212,1696420
454,1996,1693420,6212,1697420
454,1996,1693420,6212,1697420
455,2004,1694420,6212,1698420
455,2004,1695230,6212,1699230
455,2004,1696230,6212,1700230
455,2004,1696230,6212,1700230
456,2006,1697230,6212,1701230
456,2006,1698230,6212,1702230
456,2006,1699230,6212,1703230
456,2006,1699700,6212,1703700
457,2008,1700700,6212,1704700
457,2008,1701510,6212,1705510
457,2008,1702160,6212,1706160
457,2008,1702630,6212,1706630
457,2008,1702950,6212,1706950
457,2008,1703950,6212,1707950
457,2008,1704950,6212,1708950
457,2008,1705950,6212,1709950
457,2008,1705950,6212,1709950
458,2016,1706420,6212,1710420
458,2016,1706420,6212,1710420
458,2016,1707420,6212,1711420
458,2016,1708420,6212,1712420
458,2016,1709230,6212,1713230
458,2016,1710230,6212,1714230
458,2016,1711230,6212,1715230
458,2016,1712230,6212,1716230
458,2016,1712700,6212,1716700
458,2016,1713700,6212,1717700
459,2018,1714020,6212,1718020
460,2026,1715020,6212,1719020
461,2028,1716020,6212,1720020
461,2028,1716020,6212,1720020
461,2028,1716490,6212,1720490
461,2028,1717300,6212,1721300
461,2028,1717300,6212,1721300
461,2028,1718300,6212,1722300
461,2028,1718770,6212,1722770
461,2028,1719000,6212,1723000
461,2028,1719470,6212,1723470
461,2028,1719470,6212,1723470
461,2028,1720470,6212,1724470
461,2028,1720930,6212,1724930
461,2028,1721400,6212,1725400
461,2028,1722400,6212,1726400
461,2028,1722860,6212,1726860
462,2032,1723670,6212,1727670
462,2032,1723670,6212,1727670
462,2032,1724670,6212,1728670
462,2032,1725670,6212,1729670
462,2032,1726670,6212,1730670
463,2040,1727670,6212,1731670
463,2040,1728670,6212,1732670
463,2040,1728670,6212,1732670
463,2040,1728670,6212,1732670
463,2040,1729140,6212,1733140
463,2040,1729140,6212,1733140
463,2040,1729950,6212,1733950
463,2040,1730950,6212,1734950
463,2040,1731950,6212,1735950
463,2040,1732760,6212,1736760
463,2040,1733230,6212,1737230
463,2040,1734040,6212,1738040
463,2040,1735040,6212,1739040
463,2040,1735040,6212,1740040
464,2048,1735690,6212,1740690
464,2048,1736690,6212,1741690
464,2048,1736690,6212,1741690
464,2048,1737690,6212,1742690
464,2048,1738690,6212,1743690
464,2048,1739690,6212,1744690
464,2048,1740010,6212,1745010
464,2048,1740330,6212,1745330
464,2048,1741330,6212,1746330
464,2048,1742330,6212,1747330
465,2056,1743330,6212,1748330
466,2058,1744330,6212,1749330
466,2058,1745140,6212,1750140
466,2058,1745140,6212,1750140
466,2058,1745610,6212,1750610
466,2058,1746610,6212,1751610
466,2058,1747610,6212,1752610
466,2058,1747930,6212,1752930
466,2058,1748930,6212,1753930
466,2058,1749400,6212,1754400
466,2058,1750210,6212,1755210
466,2058,1750530,6212,1755530
466,2058,1750530,6212,1755530
466,2058,1750530,6212,1755530
466,2058,1750530,6212,1755530
466,2058,1751530,6212,1756530
466,2058,1752530,6212,1757530
467,2066,1753340,6212,1758340
467,2066,1753340,6212,1758340
467,2066,1754150,6212,1759150
467,2066,1754150,6212,1759150
467,2066,1754620,6212,1759620
467,2066,1754620,6212,1759620
467,2066,1755620,6212,1760620
467,2066,1756620,6212,1761620
467,2066,1756620,6212,1761620
467,2066,1757430,6212,1762430
467,2066,1757900,6212,1762900
467,2066,1758900,6212,1763900
468,2074,1759490,6212,1764490
468,2074,1759810,6212,1764810
468,2074,1759810,6212,1764810
469,2076,1760810,6212,1765810
469,2076,1761810,6212,1766810
469,2076,1762810,6212,1767810
469,2076,1763810,6212,1768810
469,2076,1764360,6212,1769360
469,2076,1764360,6212,1769360
469,2076,1765360,6212,1770360
469,2076,1766360,6212,1771360
469,2076,1766360,6212,1771360
469,2076,1766360,6212,1771360
469,2076,1766910,6212,1771910
469,2076,1767910,6212,1772910
469,2076,1768910,6212,1773910
469,2076,1769910,6212,1774910
469,2076,1770130,6212,1775130
470,2078,1770590,6212,1775590
471,2080,1771590,6212,1776590
471,2080,1772180,6212,1777180
472,2088,1773180,6212,1778180
472,2088,1774180,6212,1779180
472,2088,1775180,6212,1780180
472,2088,1776180,6212,1781180
472,2088,1777180,6212,1782180
472,2088,1777500,6212,1782500
472,2088,1777500,6212,1782500
472,2088,1778090,6212,1783090
472,2088,1778090,6212,1783090
472,2088,1778090,6212,1783090
472,2088,1778090,6212,1783090
472,2088,1778560,6212,1783560
472,2088,1779560,6212,1784560
472,2088,1780370,6212,1785370
472,2088,1780370,6212,1785370
472,2088,1780690,6212,1785690
473,2090,1781690,6212,1786690
473,2090,1782690,6212,1787690
474,2098,1783690,6212,1788690
474,2098,1784690,6212,1789690
474,2098,1785500,6212,1790500
474,2098,1786500,6212,1791500
474,2098,1787500,6212,1792500
474,2098,1788500,6212,1793500
474,2098,1789500,6212,1794500
474,2098,1790500,6212,1795500
475,2106,1791050,6212,1796050
475,2106,1791860,6212,1796860
475,2106,1791860,6212,1796860
476,2108,1792860,6212,1797860
476,2108,1792860,6212,1797860
476,2108,1793860,6212,1798860
476,2108,1794860,6212,1799860
476,2108,1795510,6212,1800510
476,2108,1795510,6212,1800510
476,2108,1796510,6212,1801510
476,2108,1797510,6212,1802510
476,2108,1797510,6212,1802510
476,2108,1798320,6212,1803320
476,2108,1798320,6212,1803320
476,2108,1799320,6212,1804320
476,2108,1799640,6212,1804640
477,2110,1800640,6212,1805640
477,2110,1801640,6212,1806640
478,2118,1809640,6212,1814640
479,2126,1810640,6212,1815640
480,2134,1811290,6212,1816290
480,2134,1812290,6212,1817290
480,2134,1812290,6212,1817290
480,2134,1813290,6212,1818290
480,2134,1814290,6212,1819290
480,2134,1815290,6212,1820290
480,2134,1816290,6212,1821290
480,2134,1816290,6212,1821290
480,2134,1817100,6212,1822100
480,2134,1818100,6212,1823100
480,2134,1819100,6212,1824100
480,2134,1820100,6212,1825100
480,2134,1820450,6212,1825450
480,2134,1820920,6212,1825920
480,2134,1821920,6212,1826920
480,2134,1822240,6212,1827240
480,2134,1822890,6212,1827890
480,2134,1823210,6212,1828210
480,2134,1824210,6212,1829210
480,2134,1825210,6212,1830210
480,2134,1825580,6212,1830580
480,2134,1826050,6212,1831050
481,2142,1827050,6212,1832050
482,2144,1827640,6212,1832640
482,2144,1828450,6212,1833450
482,2144,1828450,6212,1833450
483,2146,1829450,6212,1834450
483,2146,1830450,6212,1835450
483,2146,1831450,6212,1836450
483,2146,1832260,6212,1837260
483,2146,1833260,6212,1838260
483,2146,1834260,6212,1839260
483,2146,1835260,6212,1840260
483,2146,1835910,6212,1840910
483,2146,1836910,6212,1841910
483,2146,1837910,6212,1842910
484,2154,1838910,6212,1843910
484,2154,1839380,6212,1844380
484,2154,1840380,6212,1845380
484,2154,1841380,6212,1846380
484,2154,1842380,6212,1847380
484,2154,1842380,6212,1847380
484,2154,1843380,6212,1848380
484,2154,1844190,6212,1849190
484,2154,1845190,6212,1850190
484,2154,1846000,6212,1851000
484,2154,1846810,6212,1851810
484,2154,1846810,6212,1851810
485,2162,1847810,6212,1852810
485,2162,1847810,6212,1853810
485,2162,1848460,6212,1854460
485,2162,1849460,6212,1855460
485,2162,1850270,6212,1856270
485,2162,1850740,6212,1856740
485,2162,1851060,6212,1857060
485,2162,1851290,6212,1857290
485,2162,1852290,6212,1858290
485,2162,1853290,6212,1859290
485,2162,1854100,6212,1860100
486,2170,1855100,6212,1861100
486,2170,1855910,6212,1861910
486,2170,1855910,6212,1861910
486,2170,1856910,6212,1862910
487,2172,1857560,6212,1863560
487,2172,1857560,6212,1863560
487,2172,1857560,6212,1863560
487,2172,1858030,6212,1864030
487,2172,1858490,6212,1864490
487,2172,1858810,6212,1864810
488,2174,1859810,6212,1865810
488,2174,1860620,6212,1866620
489,2182,1861620,6212,1867620
489,2182,1862090,6212,1868090
489,2182,1863090,6212,1869090
489,2182,1863740,6212,1869740
489,2182,1864740,6212,1870740
489,2182,1865740,6212,1871740
489,2182,1866740,6212,1872740
489,2182,1867550,6212,1873550
489,2182,1868360,6212,1874360
489,2182,1869360,6212,1875360
490,2190,1870360,6212,1876360
490,2190,1870690,6212,1876690
491,2192,1871690,6212,1877690
491,2192,1872690,6212,1878690
492,2194,1873690,6212,1879690
492,2194,1873690,6212,1879690
492,2194,1874690,6212,1880690
492,2194,1875690,6212,1881690
492,2194,1876500,6212,1882500
492,2194,1877500,6212,1883500
492,2194,1878500,6212,1884500
492,2194,1878660,6212,1884660
492,2194,1879660,6212,1885660
493,2196,1880470,6212,1886470
494,2204,1881470,6212,1887470
494,2204,1881470,6212,1887470
494,2204,1882470,6212,1888470
494,2204,1883470,6212,1889470
494,2204,1884470,6212,1890470
494,2204,1885470,6212,1891470
495,2212,1885470,6212,1891470
495,2212,1885790,6212,1891790
495,2212,1886110,6212,1892110
495,2212,1887110,6212,1893110
495,2212,1887110,6212,1893110
495,2212,1887110,6212,1893110
495,2212,1887330,6212,1893330
496,2214,1887920,6212,1893920
496,2214,1888920,6212,1894920
496,2214,1889920,6212,1895920
496,2214,1890730,6212,1896730
496,2214,1891380,6212,1897380
496,2214,1892030,6212,1898030
496,2214,1892840,6212,1898840
496,2214,1892840,6212,1898840
497,2216,1893840,6212,1899840
498,2224,1894840,6212,1900840
498,2224,1895310,6212,1901310
498,2224,1896120,6212,1902120
498,2224,1896120,6212,1902120
498,2224,1896350,6212,1902350
498,2224,1897350,6212,1903350
498,2224,1897350,6212,1903350
499,2226,1898160,6212,1904160
499,2226,1899160,6212,1905160
499,2226,1899640,6212,1905640
499,2226,1900100,6212,1906100
499,2226,1900910,6212,1906910
499,2226,1901720,6212,1907720
499,2226,1902530,6212,1908530
499,2226,1903530,6212,1909530
499,2226,1904530,6212,1910530
499,2226,1905530,6212,1911530
499,2226,1906530,6212,1912530
500,2234,1907530,6212,1913530
500,2234,1908530,6212,1914530
500,2234,1908690,6212,1914690
500,2234,1909500,6212,1915500
501,2236,1910500,6212,1916500
501,2236,1910960,6212,1916960
501,2236,1911960,6212,1917960
501,2236,1912960,6212,1918960
501,2236,1913960,6212,1919960
501,2236,1914550,6212,1920550
501,2236,1915550,6212,1921550
501,2236,1916360,6212,1922360
501,2236,1917360,6212,1923360
502,2238,1917590,6212,1923590
502,2238,1917590,6212,1923590
502,2238,1917910,6212,1923910
503,2240,1918720,6212,1924720
503,2240,1919720,6212,1925720
503,2240,1920040,6212,1926040
503,2240,1920410,6212,1926410
503,2240,1920730,6212,1926730
503,2240,1920730,6212,1926730
503,2240,1920730,6212,1926730
504,2242,1921200,6212,1927200
504,2242,1921200,6212,1927200
504,2242,1922200,6212,1928200
504,2242,1923200,6212,1929200
505,2250,1924200,6212,1930200
505,2250,1924670,6212,1930670
505,2250,1925670,6212,1931670
506,2252,1926140,6212,1932140
507,2254,1927140,6212,1933140
507,2254,1928140,6212,1934140
507,2254,1928610,6212,1934610
507,2254,1929610,6212,1935610
507,2254,1930610,6212,1936610
507,2254,1931610,6212,1937610
507,2254,1932610,6212,1938610
507,2254,1932610,6212,1938610
507,2254,1932610,6212,1938610
507,2254,1933610,6212,1939610
507,2254,1934260,6212,1940260
508,2256,1935260,6212,1941260
508,2256,1936260,6212,1942260
509,2264,1937260,6212,1943260
509,2264,1937260,6212,1943260
509,2264,1937260,6212,1943260
509,2264,1937260,6212,1943260
509,2264,1938070,6212,1944070
509,2264,1938530,6212,1944530
509,2264,1939340,6212,1945340
509,2264,1940340,6212,1946340
509,2264,1941340,6212,1947340
509,2264,1941930,6212,1947930
509,2264,1942400,6212,1948400
509,2264,1942400,6212,1948400
509,2264,1942860,6212,1948860
509,2264,1943670,6212,1949670
510,2272,1944670,6212,1950670
510,2272,1945140,6212,1951140
511,2274,1945950,6212,1951950
511,2274,1946950,6212,1952950
512,2278,1947950,6212,1953950
512,2278,1948950,6212,1954950
512,2278,1949420,6212,1955420
512,2278,1950420,6212,1956420
512,2278,1951420,6212,1957420
512,2278,1952070,6212,1958070
512,2278,1953070,6212,1959070
512,2278,1954070,6212,1960070
512,2278,1954530,6212,1960530
512,2278,1955530,6212,1961530
512,2278,1956000,6212,1962000
512,2278,1956230,6212,1962230
513,2280,1956880,6212,1962880
514,2288,1957880,6212,1963880
514,2288,1958880,6212,1964880
514,2288,1959530,6212,1965530
514,2288,1960340,6212,1966340
514,2288,1961340,6212,1967340
515,2296,1969340,6212,1975340
515,2296,1970150,6212,1976150
516,2298,1970800,6212,1976800
517,2306,1971800,6212,1977800
518,2308,1972800,6212,1978800
518,2308,1973610,6212,1979610
518,2308,1973840,6212,1979840
518,2308,1974840,6212,1980840
518,2308,1975650,6212,1981650
519,2316,1983650,6212,1989650
520,2324,1984650,6212,1990650
520,2324,1985460,6212,1991460
520,2324,1986460,6212,1992460
520,2324,1986930,6212,1992930
520,2324,1987740,6212,1993740
520,2324,1988550,6212,1994550
520,2324,1989200,6212,1995200
520,2324,1990200,6212,1996200
520,2324,1991200,6212,1997200
520,2324,1992200,6212,1998200
520,2324,1992430,6212,1998430
521,2326,1993430,6212,1999430
521,2326,1994430,6212,2000430
522,2328,1994890,6212,2000890
522,2328,1995360,6212,2001360
522,2328,1996360,6212,2002360
522,2328,1997360,6212,2003360
522,2328,1997630,6212,2003630
522,2328,1997630,6212,2003630
522,2328,1998630,6212,2004630
522,2328,1998740,6212,2004740
522,2328,1998740,6212,2004740
522,2328,1999740,6212,2005740
522,2328,2000740,6212,2006740
522,2328,2001740,6212,2007740
522,2328,2002210,6212,2008210
522,2328,2003210,6212,2009210
523,2330,2004020,6212,2010020
523,2330,2005020,6212,2011020
523,2330,2005830,6212,2011830
523,2330,2006640,6212,2012640
524,2338,2007640,6212,2013640
524,2338,2008640,6212,2014640
524,2338,2008960,6212,2014960
524,2338,2008960,6212,2014960
524,2338,2009960,6212,2015960
524,2338,2010430,6212,2016430
525,2340,2011430,6212,2017430
525,2340,2012430,6212,2018430
525,2340,2013240,6212,2019240
525,2340,2013240,6212,2019240
525,2340,2014240,6212,2020240
525,2340,2015240,6212,2021240
525,2340,2015240,6212,2021240
525,2340,2016240,6212,2022240
525,2340,2017240,6212,2023240
526,2348,2018240,6212,2024240
526,2348,2018240,6212,2024240
526,2348,2019050,6212,2025050
526,2348,2020050,6212,2026050
527,2350,2021050,6212,2027050
527,2350,2022050,6212,2028050
527,2350,2023050,6212,2029050
527,2350,2023700,6212,2029700
527,2350,2024700,6212,2030700
527,2350,2025700,6212,2031700
528,2352,2026700,6212,2032700
528,2352,2027700,6212,2033700
528,2352,2027700,6212,2033700
529,2360,2028510,6212,2034510
529,2360,2029100,6212,2035100
529,2360,2030100,6212,2036100
529,2360,2031100,6212,2037100
529,2360,2032100,6212,2038100
529,2360,2032650,6212,2038650
529,2360,2033650,6212,2039650
529,2360,2034650,6212,2040650
529,2360,2035650,6212,2041650
529,2360,2035650,6212,2041650
529,2360,2036460,6212,2042460
529,2360,2037270,6212,2043270
529,2360,2037740,6212,2043740
530,2362,2038740,6212,2044740
530,2362,2039740,6212,2045740
531,2370,2040210,6212,2046210
531,2370,2040670,6212,2046670
531,2370,2041480,6212,2047480
531,2370,2041950,6212,2047950
531,2370,2042420,6212,2048420
531,2370,2043420,6212,2049420
531,2370,2043890,6212,2049890
531,2370,2044890,6212,2050890
531,2370,2045360,6212,2051360
531,2370,2045360,6212,2051360
532,2378,2046360,6212,2052360
532,2378,2046360,6212,2052360
532,2378,2047360,6212,2053360
532,2378,2048360,6212,2054360
532,2378,2049170,6212,2055170
532,2378,2050170,6212,2056170
532,2378,2050650,6212,2056650
533,2380,2051120,6212,2057120
533,2380,2051120,6212,2057120
533,2380,2052120,6212,2058120
533,2380,2052120,6212,2058120
534,2388,2056120,6212,2062120
534,2388,2056120,6212,2062120
534,2388,2056580,6212,2062580
534,2388,2057580,6212,2063580
534,2388,2058580,6212,2064580
534,2388,2059050,6212,2065050
535,2390,2059700,6212,2065700
535,2390,2060700,6212,2066700
535,2390,2061700,6212,2067700
536,2398,2062170,6212,2068170
537,2400,2062980,6212,2068980
537,2400,2062980,6212,2068980
537,2400,2063790,6212,2069790
537,2400,2063790,6212,2069790
537,2400,2064260,6212,2070260
537,2400,2065070,6212,2071070
537,2400,2066070,6212,2072070
537,2400,2066880,6212,2072880
537,2400,2067350,6212,2073350
537,2400,2067820,6212,2073820
537,2400,2068820,6212,2074820
537,2400,2069820,6212,2075820
537,2400,2070820,6212,2076820
537,2400,2071290,6212,2077290
537,2400,2071290,6212,2077290
537,2400,2071610,6212,2077610
537,2400,2072080,6212,2078080
537,2400,2072550,6212,2078550
538,2408,2073360,6212,2079360
538,2408,2073820,6212,2079820
538,2408,2074630,6212,2080630
538,2408,2075180,6212,2081180
538,2408,2076180,6212,2082180
538,2408,2077180,6212,2083180
538,2408,2078180,6212,2084180
538,2408,2079180,6212,2085180
538,2408,2079990,6212,2085990
538,2408,2079990,6212,2085990
538,2408,2080100,6212,2086100
538,2408,2080570,6212,2086570
539,2416,2081570,6212,2087570
539,2416,2082570,6212,2088570
539,2416,2083220,6212,2089220
539,2416,2084220,6212,2090220
539,2416,2084220,6212,2090220
539,2416,2084220,6212,2090220
539,2416,2084330,6212,2090330
540,2418,2085140,6212,2091140
540,2418,2085360,6212,2091360
540,2418,2086360,6212,2092360
540,2418,2086360,6212,2092360
540,2418,2086830,6212,2092830
540,2418,2087300,6212,2093300
540,2418,2088300,6212,2094300
541,2426,2089300,6212,2095300
541,2426,2090300,6212,2096300
541,2426,2091300,6212,2097300
541,2426,2092300,6212,2098300
542,2428,2093110,6212,2099110
542,2428,2094110,6212,2100110
542,2428,2095110,6212,2101110
542,2428,2095270,6212,2101270
542,2428,2095740,6212,2101740
542,2428,2096740,6212,2102740
542,2428,2096740,6212,2102740
543,2430,2097740,6212,2103740
544,2438,2098390,6212,2104390
544,2438,2099200,6212,2105200
544,2438,2100200,6212,2106200
544,2438,2101200,6212,2107200
544,2438,2102200,6212,2108200
544,2438,2102200,6212,2109200
545,2440,2103200,6212,2110200
545,2440,2104010,6212,2111010
546,2442,2104480,6212,2111480
546,2442,2105130,6212,2112130
546,2442,2105680,6212,2112680
546,2442,2105910,6212,2112910
546,2442,2106910,6212,2113910
546,2442,2107910,6212,2114910
547,2450,2115910,6212,2122910
548,2458,2116720,6212,2123720
548,2458,2117720,6212,2124720
548,2458,2118720,6212,2125720
548,2458,2118720,6212,2125720
548,2458,2119720,6212,2126720
548,2458,2120720,6212,2127720
548,2458,2121720,6212,2128720
548,2458,2122190,6212,2129190
549,2460,2123190,6212,2130190
549,2460,2123510,6212,2130510
549,2460,2124510,6212,2131510
550,2462,2125510,6212,2132510
550,2462,2125980,6212,2132980
551,2464,2126980,6212,2133980
551,2464,2127980,6212,2134980
552,2472,2128790,6212,2135790
552,2472,2129790,6212,2136790
552,2472,2130790,6212,2137790
552,2472,2131260,6212,2138260
552,2472,2131260,6212,2138260
552,2472,2131850,6212,2138850
552,2472,2132850,6212,2139850
552,2472,2133320,6212,2140320
552,2472,2133320,6212,2140320
553,2474,2134320,6212,2141320
553,2474,2134910,6212,2141910
553,2474,2135560,6212,2142560
553,2474,2136370,6212,2143370
553,2474,2136530,6212,2143530
553,2474,2137180,6212,2144180
553,2474,2137180,6212,2144180
553,2474,2137410,6212,2144410
553,2474,2138410,6212,2145410
553,2474,2138410,6212,2145410
553,2474,2139410,6212,2146410
554,2482,2139880,6212,2146880
554,2482,2140880,6212,2147880
554,2482,2141880,6212,2148880
555,2484,2142350,6212,2149350
555,2484,2142670,6212,2149670
555,2484,2142900,6212,2149900
555,2484,2142900,6212,2149900
555,2484,2143370,6212,2150370
555,2484,2143370,6212,2150370
555,2484,2144370,6212,2151370
555,2484,2144530,6212,2151530
556,2486,2145530,6212,2152530
556,2486,2145690,6212,2152690
556,2486,2146340,6212,2153340
557,2488,2147340,6212,2154340
557,2488,2147340,6212,2154340
557,2488,2148150,6212,2155150
557,2488,2149150,6212,2156150
557,2488,2150150,6212,2157150
557,2488,2150620,6212,2157620
557,2488,2151430,6212,2158430
557,2488,2152430,6212,2159430
557,2488,2153240,6212,2160240
557,2488,2154240,6212,2161240
558,2496,2155240,6212,2162240
558,2496,2156240,6212,2163240
558,2496,2157240,6212,2164240
558,2496,2157560,6212,2164560
558,2496,2158560,6212,2165560
558,2496,2159030,6212,2166030
558,2496,2159840,6212,2166840
558,2496,2160060,6212,2167060
558,2496,2161060,6212,2168060
558,2496,2161060,6212,2168060
558,2496,2162060,6212,2169060
558,2496,2162290,6212,2169290
558,2496,2162290,6212,2169290
558,2496,2163290,6212,2170290
559,2498,2163760,6212,2170760
559,2498,2163760,6212,2170760
560,2506,2164570,6212,2171570
560,2506,2165570,6212,2172570
560,2506,2166220,6212,2173220
560,2506,2166270,6212,2173270
561,2508,2167270,6212,2174270
561,2508,2168080,6212,2175080
561,2508,2168550,6212,2175550
561,2508,2169200,6212,2176200
561,2508,2169200,6212,2176200
561,2508,2170200,6212,2177200
561,2508,2170200,6212,2177200
561,2508,2171200,6212,2178200
561,2508,2172200,6212,2179200
561,2508,2172670,6212,2179670
561,2508,2173670,6212,2180670
561,2508,2174480,6212,2181480
562,2516,2175480,6212,2182480
562,2516,2176290,6212,2183290
562,2516,2177290,6212,2184290
562,2516,2178290,6212,2185290
562,2516,2178760,6212,2185760
562,2516,2179080,6212,2186080
562,2516,2180080,6212,2187080
562,2516,2180890,6212,2187890
562,2516,2181890,6212,2188890
563,2524,2182890,6212,2189890
563,2524,2183890,6212,2190890
563,2524,2183890,6212,2190890
563,2524,2184360,6212,2191360
564,2526,2185360,6212,2192360
564,2526,2186360,6212,2193360
565,2528,2186830,6212,2193830
565,2528,2187050,6212,2194050
565,2528,2187280,6212,2194280
565,2528,2188280,6212,2195280
565,2528,2188870,6212,2195870
565,2528,2189680,6212,2196680
565,2528,2189680,6212,2197680
565,2528,2189910,6212,2197910
566,2530,2190910,6212,2198910
566,2530,2191910,6212,2199910
566,2530,2192910,6212,2200910
567,2532,2193910,6212,2201910
567,2532,2194910,6212,2202910
567,2532,2194910,6212,2202910
568,2540,2195720,6212,2203720
568,2540,2196530,6212,2204530
569,2542,2197530,6212,2205530
569,2542,2197530,6212,2205530
569,2542,2198530,6212,2206530
569,2542,2198530,6212,2206530
569,2542,2199530,6212,2207530
569,2542,2199530,6212,2207530
569,2542,2200180,6212,2208180
569,2542,2200180,6212,2208180
569,2542,2201180,6212,2209180
569,2542,2201990,6212,2209990
569,2542,2202990,6212,2210990
569,2542,2203990,6212,2211990
569,2542,2204210,6212,2212210
570,2544,2205210,6212,2213210
570,2544,2206210,6212,2214210
571,2546,2207210,6212,2215210
571,2546,2208210,6212,2216210
571,2546,2208210,6212,2216210
572,2548,2208680,6212,2216680
572,2548,2209680,6212,2217680
572,2548,2210150,6212,2218150
572,2548,2210960,6212,2218960
573,2556,2211960,6212,2219960
573,2556,2212960,6212,2220960
573,2556,2213550,6212,2221550
573,2556,2214550,6212,2222550
573,2556,2215550,6212,2223550
573,2556,2216550,6212,2224550
573,2556,2217550,6212,2225550
574,2564,2218550,6212,2226550
574,2564,2218550,6212,2226550
574,2564,2219360,6212,2227360
574,2564,2220360,6212,2228360
574,2564,2220360,6212,2228360
574,2564,2221360,6212,2229360
574,2564,2222360,6212,2230360
575,2572,2222830,6212,2230830
575,2572,2223380,6212,2231380
575,2572,2224380,6212,2232380
575,2572,2225380,6212,2233380
575,2572,2226380,6212,2234380
575,2572,2226850,6212,2234850
576,2574,2227850,6212,2235850
576,2574,2228850,6212,2236850
577,2576,2229500,6212,2237500
578,2578,2229970,6212,2237970
578,2578,2229970,6212,2237970
578,2578,2230970,6212,2238970
