ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
490155.37,11.94,2.47,534106.18,13.02
490418.53,11.95,2.48,534102.15,13.02
490264.63,11.95,2.48,533855.79,13.01
490558.63,11.96,2.49,533467.5,13.0
490400.74,11.96,2.48,533913.28,13.02
490284.95,11.96,2.48,533634.17,13.02
490148.11,11.96,2.48,533309.74,13.01
490157.16,11.96,2.49,533172.57,13.01
490020.32,11.96,2.49,533696.92,13.03
489799.26,11.96,2.48,533566.14,13.03
489605.58,11.95,2.48,533439.97,13.02
489361.47,11.95,2.47,533183.66,13.02
489812.63,11.96,2.49,533269.51,13.02
489654.74,11.96,2.49,532878.17,13.02
490062.32,11.97,2.5,532638.09,13.01
489844.42,11.97,2.49,532408.58,13.01
489728.63,11.97,2.49,532976.13,13.02
489291.79,11.96,2.48,532860.65,13.02
489154.95,11.96,2.48,532447.69,13.02
488976.0,11.96,2.48,532233.21,13.01
488976.0,11.96,2.48,532233.21,13.01
488839.16,11.96,2.48,532572.93,13.03
488618.11,11.95,2.48,532330.9,13.02
488881.26,11.96,2.49,532392.8,13.03
488881.26,11.96,2.49,532392.8,13.03
488723.37,11.96,2.49,532060.13,13.02
488565.47,11.96,2.49,531730.38,13.02
488449.68,11.96,2.49,532133.21,13.03
488500.84,11.96,2.49,531855.99,13.03
488321.89,11.96,2.49,531599.01,13.02
488185.05,11.96,2.49,531840.82,13.03
487964.0,11.96,2.49,531592.59,13.03
487121.89,11.96,2.49,530676.29,13.03
487385.05,11.97,2.5,530593.37,13.03
487594.0,11.98,2.51,530823.79,13.04
487486.0,11.98,2.5,530683.92,13.04
487486.0,11.98,2.5,530683.92,13.04
487328.11,11.98,2.5,530395.41,13.03
487212.32,11.98,2.5,530037.43,13.03
487075.47,11.98,2.5,530360.12,13.04
486798.63,11.97,2.5,530097.5,13.03
487185.16,11.98,2.51,529853.38,13.03
487048.32,11.98,2.51,530486.62,13.05
486879.89,11.99,2.51,530081.55,13.05
486658.84,11.98,2.51,529839.15,13.05
486338.84,11.98,2.5,529519.15,13.04
485580.95,11.98,2.51,528715.82,13.05
485507.26,11.98,2.51,528583.53,13.05
485770.42,11.99,2.52,528434.43,13.05
485612.53,11.99,2.52,528046.17,13.04
485338.84,11.99,2.52,528772.96,13.06
484496.74,11.99,2.52,527856.66,13.07
484296.74,11.99,2.52,528274.62,13.08
484086.21,12.0,2.53,527775.86,13.08
484086.21,12.0,2.53,527775.86,13.08
484105.79,12.0,2.53,527467.23,13.08
483750.32,11.99,2.52,527143.12,13.07
482908.21,12.0,2.52,526226.82,13.07
482908.21,12.0,2.52,526226.82,13.07
483147.68,12.01,2.53,526027.08,13.07
483104.11,12.01,2.53,525898.8,13.07
482830.42,12.01,2.53,525909.71,13.08
482693.58,12.01,2.53,525607.58,13.07
482410.42,12.0,2.53,525084.31,13.06
482189.37,12.0,2.52,524958.0,13.06
482219.47,12.0,2.53,525778.99,13.08
482219.47,12.0,2.53,525778.99,13.08
482228.53,12.0,2.53,525329.37,13.08
481965.37,12.0,2.53,524972.31,13.07
482228.53,12.01,2.54,525034.22,13.07
482070.63,12.01,2.53,524710.95,13.07
481912.74,12.01,2.53,524371.8,13.06
481796.95,12.01,2.53,524844.87,13.08
481848.11,12.01,2.54,524512.07,13.07
481669.16,12.01,2.54,524240.43,13.07
481774.42,12.02,2.54,524047.79,13.07
481637.58,12.02,2.54,524303.45,13.08
481868.42,12.02,2.55,524424.21,13.09
481026.32,12.03,2.55,523507.9,13.09
480858.63,12.02,2.55,523425.61,13.09
480888.74,12.03,2.55,523099.46,13.08
480888.74,12.03,2.55,523099.46,13.08
481224.84,12.04,2.56,523636.72,13.1
481088.0,12.04,2.56,523325.61,13.09
480928.0,12.03,2.56,523165.61,13.09
480749.05,12.03,2.56,522771.01,13.08
480800.21,12.04,2.56,523481.97,13.1
479958.11,12.04,2.56,522565.67,13.11
479958.11,12.04,2.56,522565.67,13.11
479737.05,12.04,2.56,522444.03,13.11
480000.21,12.05,2.57,522671.49,13.12
480030.32,12.05,2.57,522376.9,13.11
480185.58,12.05,2.58,521942.27,13.1
480215.68,12.06,2.58,521826.46,13.1
479942.0,12.06,2.58,522323.2,13.12
482858.32,12.13,1.61,642806.26,16.15
482553.05,12.13,1.6,642582.96,16.15
482677.79,12.13,1.61,642680.63,16.15
483162.0,12.15,1.62,642575.97,16.15
482435.68,12.14,1.61,642135.28,16.16
482235.68,12.14,1.61,641838.12,16.16
482046.21,12.14,1.61,641635.28,16.16
481835.68,12.13,1.61,641522.7,16.16
482319.89,12.15,1.62,641783.14,16.17
482130.42,12.15,1.62,641349.3,16.16
481940.95,12.15,1.62,640785.83,16.15
481751.47,12.15,1.62,641172.46,16.16
480909.37,12.15,1.62,640014.53,16.17
480067.26,12.15,1.63,638856.6,16.17
479909.37,12.15,1.62,638575.13,16.17
479899.37,12.15,1.63,638341.51,16.17
479709.89,12.15,1.62,638174.18,16.17
479499.37,12.15,1.62,638238.91,16.17
479983.58,12.16,1.64,638283.71,16.18
479794.11,12.16,1.64,637835.44,16.17
479794.11,12.16,1.64,637835.44,16.17
479385.47,12.15,1.63,637423.38,16.16
479196.0,12.15,1.63,637089.98,16.16
478353.89,12.16,1.63,635932.05,16.16
478164.42,12.15,1.63,636366.39,16.17
478164.42,12.15,1.63,636366.39,16.17
477322.32,12.16,1.63,635208.46,16.18
477354.42,12.16,1.63,634928.26,16.17
477154.42,12.16,1.63,634583.59,16.17
477007.05,12.16,1.63,634860.73,16.18
476164.95,12.16,1.63,633702.8,16.18
475322.84,12.16,1.64,632544.87,16.19
475322.84,12.16,1.64,632544.87,16.19
475070.21,12.16,1.63,632227.21,16.18
475554.42,12.18,1.65,632116.94,16.19
475394.42,12.17,1.65,631956.94,16.18
475204.95,12.17,1.64,631414.54,16.17
474826.0,12.17,1.64,631741.48,16.19
474615.47,12.16,1.64,631529.17,16.18
474457.58,12.16,1.64,631261.39,16.18
474592.84,12.17,1.64,630944.33,16.18
474403.37,12.17,1.64,631209.5,16.19
474207.58,12.16,1.64,631046.97,16.19
475160.42,12.19,1.66,631264.21,16.19
474761.79,12.18,1.65,630484.41,16.18
474572.32,12.18,1.65,631226.3,16.2
474267.05,12.17,1.65,630976.87,16.19
474267.58,12.17,1.65,630616.44,16.19
473425.47,12.18,1.65,629458.51,16.19
473236.0,12.18,1.65,629153.43,16.19
473236.0,12.18,1.65,629153.43,16.19
473078.11,12.18,1.65,628790.52,16.18
472878.11,12.17,1.65,629068.74,16.19
473157.26,12.18,1.66,629067.43,16.2
472315.16,12.19,1.66,627909.5,16.2
472294.63,12.19,1.66,628087.11,16.21
472778.84,12.2,1.68,628128.24,16.21
472589.37,12.2,1.68,627434.45,16.2
472399.89,12.2,1.67,627985.65,16.22
472400.42,12.2,1.68,627679.5,16.21
472111.79,12.2,1.67,627546.13,16.21
471953.89,12.2,1.67,627270.02,16.21
471953.89,12.2,1.67,627270.02,16.21
471753.89,12.19,1.67,627003.29,16.21
472033.05,12.2,1.68,627572.21,16.22
472012.53,12.2,1.68,627613.32,16.23
472012.53,12.2,1.68,627613.32,16.23
472496.74,12.22,1.69,627654.44,16.23
472497.26,12.22,1.7,627230.34,16.22
472307.79,12.22,1.69,626892.45,16.22
472065.68,12.22,1.69,625980.66,16.2
472066.21,12.22,1.69,626463.74,16.22
471908.32,12.22,1.69,626048.48,16.21
471730.21,12.21,1.69,625901.67,16.21
471530.21,12.21,1.69,625622.26,16.2
471340.74,12.21,1.68,625980.05,16.22
471130.21,12.21,1.68,625776.79,16.22
471130.21,12.21,1.68,625776.79,16.22
471130.21,12.21,1.68,625776.79,16.22
471614.42,12.22,1.7,626037.22,16.23
471353.89,12.22,1.69,625776.53,16.22
471164.42,12.22,1.69,625342.7,16.21
471164.42,12.22,1.69,625342.7,16.21
471164.95,12.22,1.69,624981.01,16.21
470975.47,12.22,1.69,624711.01,16.21
470817.58,12.22,1.69,625028.22,16.22
471282.21,12.23,1.7,624762.67,16.21
471092.74,12.23,1.7,624564.49,16.21
470882.21,12.23,1.7,625232.14,16.23
471366.42,12.24,1.72,625492.57,16.24
471176.95,12.24,1.71,625058.73,16.24
470987.47,12.24,1.71,624672.96,16.23
470988.0,12.24,1.71,624427.05,16.23
470830.11,12.24,1.71,624812.65,16.24
470820.11,12.24,1.72,624588.1,16.24
470630.63,12.24,1.71,624480.49,16.24
470630.63,12.24,1.71,624480.49,16.24
470256.53,12.23,1.71,624056.51,16.23
470236.0,12.23,1.71,624220.23,16.24
470762.84,12.25,1.72,623753.87,16.23
510608.0,13.29,1.71,300111.19,7.81
510608.0,13.29,1.71,300111.19,7.81
510713.26,13.29,1.72,300111.39,7.81
510565.89,13.29,1.72,299867.5,7.81
510418.53,13.29,1.71,300192.8,7.82
510418.53,13.29,1.71,300192.8,7.82
510313.26,13.29,1.72,299990.4,7.82
510594.21,13.3,1.72,299828.28,7.81
510594.21,13.3,1.72,299828.28,7.81
510092.63,13.29,1.71,299167.02,7.8
509755.79,13.3,1.72,298978.19,7.8
509587.37,13.3,1.72,299436.86,7.81
508661.05,13.3,1.72,298968.16,7.82
508450.0,13.3,1.72,298758.77,7.81
508323.68,13.3,1.72,298616.28,7.81
508113.16,13.29,1.72,298476.94,7.81
508028.95,13.3,1.72,298614.64,7.82
508028.95,13.3,1.72,298614.64,7.82
507860.53,13.29,1.72,298428.24,7.81
507734.21,13.29,1.72,298326.48,7.81
507523.68,13.29,1.71,298231.74,7.81
507818.95,13.3,1.72,298297.23,7.81
507692.74,13.3,1.72,298219.34,7.81
507692.74,13.3,1.72,298219.34,7.81
507481.68,13.3,1.72,298004.6,7.81
507741.58,13.3,1.73,297806.21,7.8
507394.32,13.3,1.72,297667.78,7.8
507299.58,13.3,1.72,298248.72,7.82
507141.68,13.3,1.72,298065.98,7.82
507422.63,13.31,1.73,297822.56,7.81
507422.63,13.31,1.73,297822.56,7.81
507254.21,13.31,1.73,298796.19,7.84
506939.68,13.3,1.73,298130.04,7.82
507044.95,13.31,1.73,298082.26,7.83
506118.63,13.31,1.74,297613.57,7.83
506161.26,13.32,1.74,297424.98,7.83
506013.89,13.32,1.74,297742.22,7.84
505908.63,13.32,1.74,297553.44,7.83
505782.32,13.32,1.74,297404.12,7.83
505803.89,13.32,1.74,297317.91,7.83
505677.58,13.32,1.74,297846.3,7.85
505657.05,13.32,1.75,297762.65,7.85
506169.58,13.34,1.76,297795.07,7.85
505800.0,13.33,1.75,297445.44,7.84
505652.63,13.33,1.75,297196.5,7.84
505378.53,13.33,1.75,297730.97,7.85
505378.53,13.33,1.75,297730.97,7.85
505533.79,13.33,1.75,297503.51,7.85
505689.05,13.34,1.76,297248.64,7.84
505689.05,13.34,1.76,297248.64,7.84
505394.32,13.34,1.76,298676.17,7.88
505788.21,13.35,1.77,298476.64,7.88
505893.47,13.36,1.78,298442.79,7.88
505672.0,13.35,1.77,298198.25,7.87
505837.79,13.36,1.78,298008.43,7.87
505880.42,13.36,1.79,297938.35,7.87
505687.26,13.36,1.78,298370.07,7.88
505582.0,13.36,1.78,298222.18,7.88
505582.0,13.36,1.78,298222.18,7.88
505582.0,13.36,1.78,298222.18,7.88
505862.95,13.37,1.79,298098.9,7.88
506007.68,13.38,1.8,298032.04,7.88
505923.47,13.38,1.8,299229.61,7.91
505976.21,13.38,1.8,299190.66,7.91
505976.21,13.38,1.8,299190.66,7.91
505890.42,13.38,1.8,299013.4,7.91
506308.84,13.39,1.81,299058.13,7.91
506161.47,13.39,1.81,298894.62,7.91
506204.11,13.4,1.82,298719.65,7.91
506098.84,13.4,1.82,299272.15,7.92
505172.53,13.4,1.82,298803.46,7.93
504889.37,13.4,1.82,298468.25,7.92
504763.05,13.4,1.82,298347.16,7.92
504678.84,13.4,1.82,299411.04,7.95
504553.26,13.39,1.82,299203.25,7.94
504998.11,13.41,1.83,299309.95,7.95
505332.42,13.42,1.84,299176.85,7.94
504782.21,13.4,1.83,298738.22,7.93
504445.37,13.41,1.83,298520.04,7.94
504445.37,13.41,1.83,298520.04,7.94
504361.16,13.41,1.83,298746.64,7.94
504192.74,13.41,1.83,298553.65,7.94
504066.42,13.41,1.83,298395.83,7.94
503855.89,13.41,1.83,298269.52,7.94
504151.16,13.42,1.84,298446.65,7.94
504483.37,13.43,1.85,298225.41,7.94
504033.79,13.42,1.84,298034.31,7.94
503886.42,13.42,1.84,297965.66,7.94
503929.05,13.42,1.84,298316.99,7.95
503676.42,13.42,1.85,298079.45,7.94
503957.37,13.43,1.85,297984.61,7.94
503710.11,13.43,1.85,298641.26,7.96
504042.63,13.44,1.86,298655.9,7.96
504147.89,13.44,1.87,298801.99,7.97
504000.53,13.44,1.86,298577.35,7.96
503705.79,13.44,1.86,298315.17,7.96
503621.58,13.44,1.87,298665.48,7.97
503643.16,13.45,1.87,298441.72,7.97
503502.74,13.45,1.87,298574.97,7.97
503376.42,13.45,1.87,298470.76,7.97
541619.16,14.47,1.84,431658.71,11.53
541619.16,14.47,1.84,431658.71,11.53
542051.26,14.49,1.85,431821.44,11.54
541872.32,14.48,1.85,431482.59,11.53
541675.47,14.48,1.85,431274.83,11.53
541496.53,14.48,1.85,430962.44,11.52
541317.58,14.48,1.85,431365.01,11.54
541170.21,14.48,1.85,431126.3,11.53
541539.05,14.49,1.86,430870.55,11.53
541360.11,14.49,1.86,431608.66,11.55
541350.11,14.49,1.86,431658.49,11.56
541592.21,14.5,1.87,431615.6,11.56
541367.37,14.5,1.87,431269.54,11.55
540356.84,14.5,1.87,430507.87,11.55
540177.89,14.5,1.87,430104.88,11.55
539998.95,14.5,1.87,430752.2,11.57
540010.0,14.5,1.87,430430.11,11.56
539806.53,14.5,1.87,430316.95,11.56
540217.47,14.51,1.88,429954.93,11.55
540049.05,14.51,1.88,430902.81,11.58
540049.05,14.51,1.88,430902.81,11.58
540039.05,14.51,1.88,430634.84,11.57
539839.05,14.51,1.88,430468.14,11.57
540081.16,14.52,1.89,430525.14,11.58
539856.32,14.52,1.89,430452.19,11.57
539856.32,14.52,1.89,430452.19,11.57
539677.37,14.52,1.88,429998.19,11.57
539498.42,14.51,1.88,430360.59,11.58
539319.47,14.51,1.88,430089.96,11.57
539172.11,14.51,1.88,429847.74,11.57
539428.95,14.52,1.89,430407.84,11.59
539084.74,14.52,1.88,430275.88,11.59
538074.21,14.52,1.89,429514.2,11.59
537063.68,14.52,1.89,428752.52,11.59
537232.11,14.53,1.9,428866.7,11.6
537474.21,14.54,1.91,428845.14,11.6
536884.74,14.53,1.9,428148.6,11.59
536705.79,14.53,1.9,427795.32,11.58
536526.84,14.53,1.9,428334.11,11.6
536347.89,14.53,1.9,427942.2,11.59
536347.89,14.53,1.9,427942.2,11.59
536556.32,14.54,1.9,429009.46,11.62
536524.74,14.54,1.91,428715.72,11.62
536272.11,14.54,1.9,427834.8,11.6
535982.11,14.53,1.9,427758.49,11.6
536224.21,14.54,1.91,427672.52,11.6
536491.58,14.55,1.92,427340.5,11.59
536312.63,14.55,1.92,427871.62,11.61
536133.68,14.55,1.92,427536.83,11.6
536133.68,14.55,1.92,427536.83,11.6
535986.32,14.55,1.92,427898.89,11.62
535817.89,14.55,1.92,427575.61,11.61
535452.63,14.54,1.91,427257.02,11.6
535292.63,14.54,1.91,427097.02,11.6
535566.32,14.55,1.92,427664.18,11.62
535061.58,14.54,1.91,427086.81,11.6
535493.68,14.55,1.92,427249.54,11.61
534483.16,14.56,1.93,426487.87,11.62
534304.21,14.56,1.92,426083.68,11.61
534125.26,14.56,1.92,425836.62,11.6
534136.32,14.56,1.93,426213.62,11.62
534178.95,14.56,1.93,426036.78,11.62
533168.42,14.57,1.94,425275.1,11.62
532978.95,14.57,1.93,425056.0,11.62
532800.0,14.57,1.93,424917.47,11.62
532505.26,14.57,1.94,424511.32,11.62
532305.26,14.57,1.94,424965.64,11.63
532305.26,14.57,1.94,424965.64,11.63
532101.79,14.57,1.94,424756.38,11.63
531954.42,14.57,1.94,424854.12,11.63
531586.0,14.57,1.93,424516.63,11.63
531832.32,14.57,1.94,424865.32,11.64
532264.42,14.59,1.96,425028.05,11.65
532531.79,14.6,1.97,424710.28,11.64
532352.84,14.6,1.97,424404.7,11.64
532173.89,14.6,1.96,424813.49,11.65
532443.37,14.61,1.97,424849.15,11.65
532443.89,14.61,1.98,424784.56,11.66
532264.95,14.61,1.98,424567.21,11.65
532264.95,14.61,1.98,424567.21,11.65
532264.95,14.61,1.98,424567.21,11.65
532064.95,14.61,1.98,425357.86,11.68
532497.05,14.62,1.99,425520.59,11.68
532508.11,14.63,1.99,425261.23,11.68
532329.16,14.62,1.99,424922.38,11.67
532150.21,14.62,1.99,425250.43,11.69
532150.21,14.62,1.99,425250.43,11.69
531763.89,14.61,1.98,424845.96,11.68
531567.05,14.61,1.98,424490.73,11.67
531609.68,14.61,1.98,424310.41,11.67
531744.42,14.62,1.99,424048.73,11.66
531755.47,14.62,1.99,423991.96,11.66
531755.47,14.62,1.99,423991.96,11.66
531745.47,14.63,2.0,425105.48,11.69
531987.58,14.64,2.01,425162.47,11.7
531987.58,14.64,2.01,425162.47,11.7
531808.63,14.64,2.01,424665.13,11.69
531422.32,14.63,2.0,424426.14,11.68
531422.32,14.63,2.0,424426.14,11.68
531433.37,14.63,2.0,424888.79,11.7
641527.37,17.67,1.88,284230.01,7.83
641553.47,17.67,1.88,284127.59,7.83
641755.16,17.68,1.89,284012.51,7.82
641601.16,17.68,1.89,283858.04,7.82
641422.21,17.68,1.89,284486.73,7.84
641201.16,17.68,1.89,284539.7,7.84
639938.0,17.68,1.89,284094.94,7.85
640185.16,17.69,1.9,284212.43,7.85
639981.37,17.69,1.9,283990.17,7.85
639791.89,17.69,1.9,283769.69,7.84
639791.89,17.69,1.9,283769.69,7.84
639602.42,17.69,1.9,283940.75,7.85
639412.95,17.68,1.9,283681.46,7.85
639071.26,17.68,1.89,283305.76,7.84
639097.37,17.68,1.89,283276.93,7.84
638897.37,17.68,1.89,283698.81,7.85
639127.68,17.69,1.9,283358.95,7.84
638991.89,17.69,1.9,283950.96,7.86
638991.89,17.69,1.9,283950.96,7.86
639239.05,17.7,1.91,284068.45,7.87
639447.47,17.71,1.92,284106.1,7.87
639168.0,17.7,1.91,283735.29,7.86
638978.53,17.7,1.91,283445.87,7.85
638973.05,17.71,1.92,283316.43,7.85
638973.05,17.71,1.92,283316.43,7.85
638769.26,17.7,1.91,283047.94,7.84
638611.37,17.7,1.91,283344.5,7.86
638595.37,17.71,1.92,283340.13,7.86
638725.89,17.71,1.92,283016.59,7.85
638504.84,17.71,1.92,284163.15,7.88
638752.0,17.72,1.93,284280.64,7.89
638746.53,17.73,1.94,284128.78,7.89
638741.05,17.73,1.94,283997.14,7.88
638741.05,17.73,1.94,283997.14,7.88
638551.58,17.73,1.94,283866.21,7.88
638393.68,17.73,1.94,284140.7,7.89
638377.68,17.74,1.95,284137.84,7.89
638198.74,17.74,1.95,283968.6,7.89
638379.37,17.74,1.95,284851.78,7.92
638626.53,17.75,1.96,284969.26,7.92
638626.53,17.75,1.96,284969.26,7.92
638437.05,17.75,1.96,284753.51,7.92
638437.05,17.75,1.96,284753.51,7.92
638058.11,17.75,1.96,284876.37,7.93
637716.42,17.75,1.96,284511.01,7.92
637716.42,17.75,1.96,284511.01,7.92
637358.53,17.75,1.96,284171.12,7.91
637581.26,17.75,1.96,284150.29,7.91
637427.26,17.75,1.96,283986.78,7.91
637159.37,17.74,1.95,283683.11,7.9
636938.32,17.74,1.95,284168.29,7.92
635675.16,17.75,1.96,283723.53,7.92
635495.68,17.74,1.95,283479.3,7.91
635323.16,17.74,1.95,283270.56,7.91
635323.16,17.74,1.95,283270.56,7.91
635386.32,17.75,1.96,283214.0,7.91
635386.32,17.75,1.96,283214.0,7.91
635188.0,17.74,1.95,282952.82,7.9
635188.0,17.74,1.95,282952.82,7.9
635182.53,17.75,1.96,282788.71,7.9
635182.53,17.75,1.96,282788.71,7.9
634993.05,17.75,1.96,283033.69,7.91
634803.58,17.75,1.96,282877.9,7.91
634803.58,17.75,1.96,282877.9,7.91
633540.42,17.75,1.96,282433.14,7.91
633540.42,17.75,1.96,282433.14,7.91
633382.53,17.75,1.96,282282.36,7.91
633182.53,17.75,1.96,282579.43,7.92
633003.58,17.75,1.96,282421.64,7.92
632782.53,17.75,1.96,282302.76,7.92
633247.37,17.76,1.97,282396.81,7.92
633247.37,17.76,1.97,282396.81,7.92
633241.89,17.77,1.98,282229.49,7.92
633087.89,17.76,1.98,282078.34,7.92
632898.42,17.76,1.97,282222.48,7.92
632556.74,17.76,1.97,282060.93,7.92
632367.26,17.76,1.97,281876.75,7.92
632209.37,17.76,1.97,282069.55,7.92
631704.11,17.76,1.97,281843.68,7.93
631504.11,17.76,1.97,281656.48,7.92
631726.84,17.77,1.98,281593.39,7.92
631505.79,17.77,1.98,282149.41,7.94
631505.79,17.77,1.98,282149.41,7.94
631391.26,17.77,1.98,281928.97,7.93
631635.05,17.78,1.99,281858.72,7.93
631435.05,17.78,1.99,282134.7,7.94
630845.05,17.76,1.97,281544.7,7.93
630666.11,17.76,1.97,281453.6,7.93
630629.05,17.77,1.98,281567.25,7.93
630692.21,17.77,1.98,281623.27,7.94
630493.89,17.77,1.98,281567.34,7.94
630304.42,17.77,1.98,281373.33,7.93
630516.63,17.78,1.99,281241.19,7.93
630511.16,17.78,1.99,281554.93,7.94
630353.26,17.78,1.99,281406.68,7.94
630021.58,17.77,1.98,281203.83,7.93
629863.68,17.77,1.98,282125.43,7.96
629837.16,17.78,1.99,281734.26,7.95
629683.16,17.77,1.98,281578.3,7.95
629451.58,17.77,1.98,281346.39,7.94
629129.05,17.77,3.03,417368.64,11.79
629129.05,17.77,3.03,417368.64,11.79
628939.58,17.77,3.03,416883.92,11.78
628802.74,17.77,3.03,417878.2,11.81
628792.74,17.77,3.04,417350.73,11.8
628655.89,17.77,3.04,417081.67,11.79
628476.95,17.77,3.04,416694.19,11.78
628881.58,17.79,3.05,417606.05,11.81
628805.47,17.79,3.05,417394.71,11.81
628805.47,17.79,3.05,417394.71,11.81
628868.63,17.8,3.06,417363.12,11.81
628679.16,17.8,3.06,417007.38,11.8
628679.68,17.8,3.06,416852.04,11.8
628532.32,17.8,3.06,417566.85,11.83
628119.58,17.79,3.05,417133.6,11.82
627982.74,17.79,3.06,416885.8,11.81
627951.68,17.8,3.06,416598.38,11.81
627741.16,17.79,3.06,416386.78,11.8
627509.58,17.79,3.06,416577.94,11.81
627046.42,17.8,3.06,416483.22,11.82
627415.37,17.81,3.08,416316.82,11.82
627183.79,17.81,3.07,417045.45,11.84
627152.74,17.81,3.08,416683.26,11.84
626910.63,17.81,3.08,416390.42,11.83
627163.79,17.82,3.09,416404.42,11.83
626974.32,17.82,3.09,416167.53,11.83
627259.05,17.83,3.1,415870.36,11.82
627259.58,17.84,3.1,416497.94,11.84
627164.84,17.84,3.1,416154.18,11.84
626943.79,17.84,3.1,415841.33,11.83
626943.79,17.84,3.1,415841.33,11.83
626733.26,17.84,3.1,416683.72,11.86
626501.68,17.84,3.1,416468.91,11.86
626501.68,17.84,3.1,416468.91,11.86
626564.84,17.84,3.11,416437.32,11.86
626150.63,17.83,3.1,416035.32,11.85
626151.16,17.84,3.1,415794.64,11.85
624888.0,17.84,3.11,415031.12,11.85
624888.0,17.84,3.11,415031.12,11.85
623709.05,17.85,3.11,414412.27,11.86
623993.79,17.86,3.12,414164.48,11.86
623278.0,17.86,3.12,414694.46,11.88
623046.42,17.86,3.12,414577.8,11.88
623109.58,17.87,3.13,414591.26,11.89
623110.11,17.87,3.13,414354.91,11.88
622890.11,17.87,3.13,414134.91,11.88
622553.26,17.87,3.13,413814.81,11.88
621753.26,17.86,3.13,413784.28,11.89
621816.42,17.87,3.13,413756.64,11.89
621816.42,17.87,3.13,413756.64,11.89
621816.95,17.87,3.14,413520.39,11.89
621627.47,17.87,3.14,413255.92,11.88
621343.26,17.88,3.14,413616.02,11.9
621122.21,17.88,3.14,413333.06,11.9
620708.0,17.87,3.13,412926.29,11.89
620497.47,17.87,3.13,412730.83,11.88
620497.47,17.87,3.13,412730.83,11.88
620497.47,17.87,3.13,412730.83,11.88
620497.47,17.87,3.13,412730.83,11.88
620608.53,17.87,3.13,413160.41,11.9
620671.68,17.88,3.14,413064.9,11.9
620357.47,17.87,3.13,412838.9,11.89
620168.0,17.87,3.13,412493.4,11.89
619978.53,17.87,3.13,412916.14,11.9
619831.16,17.87,3.13,412622.68,11.9
619694.32,17.87,3.14,412434.5,11.9
619473.26,17.87,3.13,412423.53,11.9
619473.26,17.87,3.13,412423.53,11.9
619283.79,17.87,3.13,412499.33,11.9
619031.16,17.87,3.13,412170.89,11.9
617768.0,17.87,3.14,411407.38,11.9
617831.16,17.88,3.14,411420.83,11.91
618115.89,17.89,3.15,411073.72,11.9
618269.05,17.9,3.16,411764.18,11.92
618121.68,17.9,3.16,411353.92,11.91
618174.84,17.91,3.17,411136.47,11.91
618174.84,17.91,3.17,411136.47,11.91
617953.79,17.91,3.17,410870.07,11.9
617753.79,17.9,3.17,411929.56,11.94
617522.84,17.9,3.17,411677.11,11.94
617586.0,17.91,3.17,411910.77,11.95
617586.0,17.91,3.17,411910.77,11.95
617586.53,17.91,3.18,411624.54,11.94
617397.05,17.91,3.18,411406.12,11.94
617397.05,17.91,3.18,411406.12,11.94
617249.68,17.91,3.18,411210.41,11.93
617112.84,17.92,3.18,411148.65,11.94
617081.79,17.92,3.18,411752.38,11.96
616881.79,17.92,3.18,411120.96,11.94
616639.68,17.92,3.18,411293.59,11.95
616702.84,17.92,3.19,411307.05,11.95
616513.37,17.92,3.19,410966.19,11.95
616323.89,17.92,3.19,410742.82,11.94
616011.26,17.92,3.18,410433.03,11.94
615595.89,17.91,3.17,410003.04,11.93
615638.53,17.91,3.17,410637.2,11.95
614375.37,17.92,3.18,409873.69,11.95
614375.37,17.92,3.18,409873.69,11.95
614712.74,17.93,3.19,409637.15,11.95
614491.68,17.93,3.19,409290.55,11.94
406195.68,11.85,2.38,280756.52,8.19
405980.42,11.85,2.37,280538.1,8.19
405822.53,11.85,2.37,280533.49,8.19
405948.84,11.85,2.38,280565.92,8.19
405822.53,11.85,2.38,280277.78,8.19
405696.21,11.85,2.38,280587.12,8.2
405521.26,11.85,2.38,280349.58,8.19
405521.26,11.85,2.38,280349.58,8.19
405394.95,11.85,2.38,280194.08,8.19
405698.63,11.86,2.39,280084.29,8.19
405540.74,11.86,2.39,280380.12,8.2
405540.74,11.86,2.39,280380.12,8.2
405572.84,11.86,2.39,280403.32,8.2
405883.58,11.87,2.4,280706.76,8.21
406199.89,11.89,2.41,280798.55,8.22
406504.63,11.9,2.42,280859.28,8.22
406378.32,11.9,2.42,280688.84,8.22
405969.68,11.89,2.41,280421.26,8.21
405843.37,11.89,2.41,280260.09,8.21
405338.11,11.88,2.41,280615.68,8.23
