ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
929,4643,4335330,6212,4335330
929,4643,4336330,6212,4336330
929,4643,4336800,6212,4336800
929,4643,4336800,6212,4336800
929,4643,4337610,6212,4337610
929,4643,4338420,6212,4338420
929,4643,4338640,6212,4338640
929,4643,4339640,6212,4339640
929,4643,4340110,6212,4340110
930,4651,4341110,6212,4341110
930,4651,4342110,6212,4342110
930,4651,4342920,6212,4342920
930,4651,4343390,6212,4343390
930,4651,4343850,6212,4343850
930,4651,4344850,6212,4344850
930,4651,4345500,6212,4345500
930,4651,4345500,6212,4345500
930,4651,4345970,6212,4345970
930,4651,4346200,6212,4346200
930,4651,4347200,6212,4347200
930,4651,4348010,6212,4348010
930,4651,4348170,6212,4348170
931,4659,4349170,6212,4349170
931,4659,4350170,6212,4350170
931,4659,4350170,6212,4350170
931,4659,4350980,6212,4350980
931,4659,4351300,6212,4351300
931,4659,4352300,6212,4352300
931,4659,4353300,6212,4353300
931,4659,4353520,6212,4353520
931,4659,4353520,6212,4353520
931,4659,4354520,6212,4354520
931,4659,4355520,6212,4355520
931,4659,4355990,6212,4355990
932,4667,4356990,6212,4356990
932,4667,4356990,6212,4356990
932,4667,4357800,6212,4357800
932,4667,4358800,6212,4358800
932,4667,4359800,6212,4359800
932,4667,4360270,6212,4360270
932,4667,4360270,6212,4360270
932,4667,4360270,6212,4360270
932,4667,4361270,6212,4361270
932,4667,4361270,6212,4361270
932,4667,4362080,6212,4362080
932,4667,4363080,6212,4363080
932,4667,4363080,6212,4363080
933,4675,4364080,6212,4364080
933,4675,4365080,6212,4365080
933,4675,4365400,6212,4365400
933,4675,4366210,6212,4366210
933,4675,4367210,6212,4367210
933,4675,4368210,6212,4368210
933,4675,4369210,6212,4369210
933,4675,4369210,6212,4369210
934,4683,4370210,6212,4370210
934,4683,4370210,6212,4370210
934,4683,4371210,6212,4371210
934,4683,4371680,6212,4371680
934,4683,4371680,6212,4371680
934,4683,4372680,6212,4372680
934,4683,4373680,6212,4373680
934,4683,4374150,6212,4374150
934,4683,4374620,6212,4374620
934,4683,4375620,6212,4375620
934,4683,4375940,6212,4375940
935,4685,4376940,6212,4376940
935,4685,4377410,6212,4377410
935,4685,4378220,6212,4378220
935,4685,4378220,6212,4378220
935,4685,4378540,6212,4378540
935,4685,4378540,6212,4378540
935,4685,4378860,6212,4378860
935,4685,4379670,6212,4379670
935,4685,4380670,6212,4380670
936,4693,4381480,6212,4381480
936,4693,4382480,6212,4382480
936,4693,4382640,6212,4382640
936,4693,4382870,6212,4382870
936,4693,4383520,6212,4383520
936,4693,4383840,6212,4383840
936,4693,4384650,6212,4384650
936,4693,4385120,6212,4385120
936,4693,4385120,6212,4385120
936,4693,4385930,6212,4385930
936,4693,4386930,6212,4386930
936,4693,4387250,6212,4387250
936,4693,4387300,6212,4387300
936,4693,4388300,6212,4388300
937,4701,4388770,6212,4388770
937,4701,4389580,6212,4389580
937,4701,4390580,6212,4390580
937,4701,4391050,6212,4391050
937,4701,4391370,6212,4391370
937,4701,4392370,6212,4392370
937,4701,4393370,6212,4393370
937,4701,4394020,6212,4394020
937,4701,4394020,6212,4394020
938,4709,4395020,6212,4395020
938,4709,4395490,6212,4395490
938,4709,4395490,6212,4395490
938,4709,4395490,6212,4395490
938,4709,4396490,6212,4396490
938,4709,4396950,6212,4396950
938,4709,4396950,6212,4396950
938,4709,4397760,6212,4397760
938,4709,4397760,6212,4397760
938,4709,4398570,6212,4398570
938,4709,4399570,6212,4399570
939,4717,4400570,6212,4400570
939,4717,4401380,6212,4401380
939,4717,4401380,6212,4401380
939,4717,4402030,6212,4402030
939,4717,4402030,6212,4402030
939,4717,4403030,6212,4403030
939,4717,4404030,6212,4404030
939,4717,4405030,6212,4405030
940,4725,4406030,6212,4406030
940,4725,4406030,6212,4406030
940,4725,4406680,6212,4406680
940,4725,4407330,6212,4407330
940,4725,4407980,6212,4407980
940,4725,4408450,6212,4408450
940,4725,4409450,6212,4409450
940,4725,4410260,6212,4410260
940,4725,4411070,6212,4411070
940,4725,4412070,6212,4412070
941,4733,4413070,6212,4413070
941,4733,4413720,6212,4413720
941,4733,4414370,6212,4414370
941,4733,4414370,6212,4414370
941,4733,4415180,6212,4415180
941,4733,4415830,6212,4415830
941,4733,4416830,6212,4416830
941,4733,4417640,6212,4417640
941,4733,4417870,6212,4417870
941,4733,4418330,6212,4418330
941,4733,4418920,6212,4418920
941,4733,4419730,6212,4419730
941,4733,4420730,6212,4420730
941,4733,4421540,6212,4421540
942,4741,4422010,6212,4422010
942,4741,4422820,6212,4422820
942,4741,4422820,6212,4422820
942,4741,4422820,6212,4422820
942,4741,4423820,6212,4423820
942,4741,4424820,6212,4424820
942,4741,4425820,6212,4425820
942,4741,4426630,6212,4426630
942,4741,4426950,6212,4426950
942,4741,4427420,6212,4427420
942,4741,4428420,6212,4428420
942,4741,4429230,6212,4429230
943,4749,4437230,6212,4437230
943,4749,4437230,6212,4437230
943,4749,4437230,6212,4437230
943,4749,4437700,6212,4437700
943,4749,4438070,6212,4438070
943,4749,4438390,6212,4438390
943,4749,4438710,6212,4438710
943,4749,4438710,6212,4438710
943,4749,4439710,6212,4439710
943,4749,4439870,6212,4439870
944,4757,4440870,6212,4440870
944,4757,4441420,6212,4441420
944,4757,4441420,6212,4441420
944,4757,4442420,6212,4442420
945,4759,4443230,6212,4443230
945,4759,4444230,6212,4444230
945,4759,4445230,6212,4445230
945,4759,4446230,6212,4446230
945,4759,4447230,6212,4447230
945,4759,4447230,6212,4447230
945,4759,4448230,6212,4448230
945,4759,4448550,6212,4448550
945,4759,4449360,6212,4449360
946,4767,4450170,6212,4450170
946,4767,4450170,6212,4450170
946,4767,4450400,6212,4450400
946,4767,4450870,6212,4450870
946,4767,4451870,6212,4451870
946,4767,4452330,6212,4452330
946,4767,4453330,6212,4453330
946,4767,4453330,6212,4453330
946,4767,4453330,6212,4453330
946,4767,4453800,6212,4453800
946,4767,4454270,6212,4454270
946,4767,4454500,6212,4454500
946,4767,4455310,6212,4455310
946,4767,4455310,6212,4455310
946,4767,4455470,6212,4455470
946,4767,4455940,6212,4455940
946,4767,4456750,6212,4456750
946,4767,4457750,6212,4457750
946,4767,4457750,6212,4457750
947,4775,4458750,6212,4458750
947,4775,4459750,6212,4459750
947,4775,4460750,6212,4460750
947,4775,4461750,6212,4461750
947,4775,4461910,6212,4461910
947,4775,4462910,6212,4462910
948,4783,4466910,6212,4466910
948,4783,4466910,6212,4466910
948,4783,4467720,6212,4467720
948,4783,4467720,6212,4467720
948,4783,4467950,6212,4467950
948,4783,4468760,6212,4468760
948,4783,4469080,6212,4469080
948,4783,4469550,6212,4469550
948,4783,4470550,6212,4470550
949,4785,4471360,6212,4471360
949,4785,4472170,6212,4472170
949,4785,4473170,6212,4473170
949,4785,4473980,6212,4473980
950,4787,4474980,6212,4474980
950,4787,4475980,6212,4475980
951,4795,4476530,6212,4476530
951,4795,4477530,6212,4477530
951,4795,4478530,6212,4478530
951,4795,4479340,6212,4479340
951,4795,4479340,6212,4479340
951,4795,4480150,6212,4480150
951,4795,4481150,6212,4481150
951,4795,4481960,6212,4481960
951,4795,4482610,6212,4482610
951,4795,4483070,6212,4483070
952,4803,4483720,6212,4483720
952,4803,4484270,6212,4484270
952,4803,4484430,6212,4484430
952,4803,4485080,6212,4485080
952,4803,4486080,6212,4486080
952,4803,4487080,6212,4487080
952,4803,4487080,6212,4487080
952,4803,4488080,6212,4488080
953,4811,4489080,6212,4489080
953,4811,4490080,6212,4490080
953,4811,4490080,6212,4490080
953,4811,4490400,6212,4490400
953,4811,4491400,6212,4491400
953,4811,4491400,6212,4491400
953,4811,4492400,6212,4492400
953,4811,4493400,6212,4493400
953,4811,4494400,6212,4494400
953,4811,4495210,6212,4495210
953,4811,4496020,6212,4496020
953,4811,4496020,6212,4496020
953,4811,4497020,6212,4497020
953,4811,4497250,6212,4497250
953,4811,4498250,6212,4498250
953,4811,4498250,6212,4498250
954,4813,4499250,6212,4499250
954,4813,4499900,6212,4499900
955,4821,4500900,6212,4500900
955,4821,4501550,6212,4501550
955,4821,4502200,6212,4502200
955,4821,4503200,6212,4503200
955,4821,4504200,6212,4504200
955,4821,4504360,6212,4504360
955,4821,4505010,6212,4505010
955,4821,4505330,6212,4505330
955,4821,4505880,6212,4505880
955,4821,4506110,6212,4506110
955,4821,4506920,6212,4506920
956,4823,4507390,6212,4507390
956,4823,4508390,6212,4508390
957,4825,4509390,6212,4509390
957,4825,4510390,6212,4510390
958,4827,4511200,6212,4511200
958,4827,4511670,6212,4511670
958,4827,4512130,6212,4512130
959,4829,4512940,6212,4512940
959,4829,4513940,6212,4513940
960,4837,4514530,6212,4514530
960,4837,4514750,6212,4514750
960,4837,4515750,6212,4515750
960,4837,4516750,6212,4516750
960,4837,4516750,6212,4516750
960,4837,4517340,6212,4517340
960,4837,4518340,6212,4518340
960,4837,4519150,6212,4519150
960,4837,4519150,6212,4519150
960,4837,4520150,6212,4520150
960,4837,4520620,6212,4520620
960,4837,4521620,6212,4521620
961,4839,4522090,6212,4522090
961,4839,4522900,6212,4522900
962,4847,4523900,6212,4523900
962,4847,4523900,6212,4523900
962,4847,4524370,6212,4524370
962,4847,4525370,6212,4525370
962,4847,4525370,6212,4525370
962,4847,4526180,6212,4526180
962,4847,4526500,6212,4526500
962,4847,4526970,6212,4526970
962,4847,4527970,6212,4527970
962,4847,4527970,6212,4527970
962,4847,4528970,6212,4528970
962,4847,4529130,6212,4529130
963,4855,4530130,6212,4530130
963,4855,4531130,6212,4531130
963,4855,4531590,6212,4531590
963,4855,4532060,6212,4532060
963,4855,4533060,6212,4533060
963,4855,4533530,6212,4533530
963,4855,4534180,6212,4534180
963,4855,4535180,6212,4535180
963,4855,4535180,6212,4535180
963,4855,4536180,6212,4536180
963,4855,4537180,6212,4537180
964,4863,4537650,6212,4537650
964,4863,4538650,6212,4538650
964,4863,4539460,6212,4539460
964,4863,4539940,6212,4539940
964,4863,4540940,6212,4540940
964,4863,4541940,6212,4541940
964,4863,4542940,6212,4542940
964,4863,4543590,6212,4543590
964,4863,4544400,6212,4544400
964,4863,4545400,6212,4545400
964,4863,4545870,6212,4545870
965,4867,4546680,6212,4546680
965,4867,4547490,6212,4547490
965,4867,4547810,6212,4547810
965,4867,4548620,6212,4548620
965,4867,4549430,6212,4549430
966,4875,4550240,6212,4550240
966,4875,4550560,6212,4550560
966,4875,4550560,6212,4550560
966,4875,4551560,6212,4551560
966,4875,4552030,6212,4552030
966,4875,4552030,6212,4552030
966,4875,4552840,6212,4552840
966,4875,4552840,6212,4552840
966,4875,4553840,6212,4553840
966,4875,4554840,6212,4554840
966,4875,4555310,6212,4555310
966,4875,4555780,6212,4555780
966,4875,4556780,6212,4556780
966,4875,4557100,6212,4557100
966,4875,4558100,6212,4558100
967,4883,4558910,6212,4558910
967,4883,4559380,6212,4559380
967,4883,4560030,6212,4560030
967,4883,4560500,6212,4560500
967,4883,4560970,6212,4560970
967,4883,4561970,6212,4561970
967,4883,4561970,6212,4561970
967,4883,4561970,6212,4561970
967,4883,4562290,6212,4562290
967,4883,4562760,6212,4562760
968,4891,4563760,6212,4563760
968,4891,4564760,6212,4564760
968,4891,4565350,6212,4565350
968,4891,4566000,6212,4566000
968,4891,4567000,6212,4567000
968,4891,4567810,6212,4567810
968,4891,4568810,6212,4568810
968,4891,4569280,6212,4569280
968,4891,4570280,6212,4570280
968,4891,4571090,6212,4571090
968,4891,4572090,6212,4572090
969,4899,4572900,6212,4572900
969,4899,4573900,6212,4573900
969,4899,4574370,6212,4574370
969,4899,4574840,6212,4574840
969,4899,4575840,6212,4575840
969,4899,4576390,6212,4576390
969,4899,4577390,6212,4577390
969,4899,4578200,6212,4578200
969,4899,4579200,6212,4579200
970,4907,4579750,6212,4579750
970,4907,4579750,6212,4579750
970,4907,4579750,6212,4579750
970,4907,4580220,6212,4580220
970,4907,4581220,6212,4581220
970,4907,4581220,6212,4581220
970,4907,4582030,6212,4582030
970,4907,4582260,6212,4582260
970,4907,4583260,6212,4583260
970,4907,4583910,6212,4583910
970,4907,4584910,6212,4584910
970,4907,4585910,6212,4585910
970,4907,4586560,6212,4586560
970,4907,4586880,6212,4586880
971,4909,4587350,6212,4587350
971,4909,4587670,6212,4587670
971,4909,4588480,6212,4588480
972,4917,4589290,6212,4589290
972,4917,4589610,6212,4589610
972,4917,4589610,6212,4589610
972,4917,4590420,6212,4590420
972,4917,4590890,6212,4590890
972,4917,4591890,6212,4591890
972,4917,4592890,6212,4592890
972,4917,4593350,6212,4593350
972,4917,4593350,6212,4593350
972,4917,4594350,6212,4594350
972,4917,4594820,6212,4594820
972,4917,4595820,6212,4595820
972,4917,4596820,6212,4596820
972,4917,4597140,6212,4597140
973,4919,4597610,6212,4597610
973,4919,4598200,6212,4598200
974,4927,4599200,6212,4599200
974,4927,4600200,6212,4600200
974,4927,4601200,6212,4601200
974,4927,4601670,6212,4601670
974,4927,4602670,6212,4602670
975,4929,4603670,6212,4603670
975,4929,4604670,6212,4604670
975,4929,4604670,6212,4604670
976,4937,4605670,6212,4605670
976,4937,4605670,6212,4605670
976,4937,4606670,6212,4606670
976,4937,4607670,6212,4607670
976,4937,4608670,6212,4608670
976,4937,4609480,6212,4609480
976,4937,4610290,6212,4610290
976,4937,4611290,6212,4611290
976,4937,4611290,6212,4611290
976,4937,4611770,6212,4611770
976,4937,4612770,6212,4612770
976,4937,4613580,6212,4613580
976,4937,4613580,6212,4613580
976,4937,4614130,6212,4614130
976,4937,4614780,6212,4614780
976,4937,4614780,6212,4614780
977,4945,4615780,6212,4615780
977,4945,4616780,6212,4616780
977,4945,4617780,6212,4617780
977,4945,4617780,6212,4617780
977,4945,4618100,6212,4618100
977,4945,4618100,6212,4618100
977,4945,4618420,6212,4618420
977,4945,4619420,6212,4619420
977,4945,4620420,6212,4620420
977,4945,4620890,6212,4620890
978,4953,4621360,6212,4621360
978,4953,4622170,6212,4622170
978,4953,4623170,6212,4623170
978,4953,4623720,6212,4623720
978,4953,4624190,6212,4624190
978,4953,4624660,6212,4624660
978,4953,4624980,6212,4624980
978,4953,4625980,6212,4625980
978,4953,4626980,6212,4626980
978,4953,4627440,6212,4627440
979,4961,4628440,6212,4628440
979,4961,4628910,6212,4628910
979,4961,4629910,6212,4629910
979,4961,4630140,6212,4630140
979,4961,4630610,6212,4630610
979,4961,4630930,6212,4630930
979,4961,4631930,6212,4631930
979,4961,4632930,6212,4632930
979,4961,4633740,6212,4633740
979,4961,4634740,6212,4634740
979,4961,4635060,6212,4635060
979,4961,4635870,6212,4635870
979,4961,4636190,6212,4636190
979,4961,4637190,6212,4637190
980,4969,4638190,6212,4638190
980,4969,4639190,6212,4639190
980,4969,4639190,6212,4639190
980,4969,4640190,6212,4640190
980,4969,4641190,6212,4641190
980,4969,4641650,6212,4641650
980,4969,4642650,6212,4642650
980,4969,4643120,6212,4643120
980,4969,4643590,6212,4643590
980,4969,4643590,6212,4643590
980,4969,4644590,6212,4644590
980,4969,4645240,6212,4645240
980,4969,4645240,6212,4645240
980,4969,4645240,6212,4645240
980,4969,4646050,6212,4646050
980,4969,4646270,6212,4646270
980,4969,4647270,6212,4647270
980,4969,4647590,6212,4647590
981,4971,4648590,6212,4648590
981,4971,4649400,6212,4649400
981,4971,4649400,6212,4649400
982,4979,4650400,6212,4650400
982,4979,4650400,6212,4650400
982,4979,4651210,6212,4651210
982,4979,4652210,6212,4652210
982,4979,4652210,6212,4652210
982,4979,4653020,6212,4653020
982,4979,4653490,6212,4653490
982,4979,4654490,6212,4654490
982,4979,4655300,6212,4655300
982,4979,4656110,6212,4656110
982,4979,4657110,6212,4657110
982,4979,4657110,6212,4657110
983,4987,4657660,6212,4657660
983,4987,4658660,6212,4658660
983,4987,4659250,6212,4659250
983,4987,4660250,6212,4660250
983,4987,4661250,6212,4661250
983,4987,4661800,6212,4661800
983,4987,4662800,6212,4662800
983,4987,4663610,6212,4663610
984,4995,4664610,6212,4664610
984,4995,4665610,6212,4665610
984,4995,4665610,6212,4665610
984,4995,4666080,6212,4666080
984,4995,4666730,6212,4666730
984,4995,4667320,6212,4667320
984,4995,4667790,6212,4667790
984,4995,4668440,6212,4668440
985,4997,4669090,6212,4669090
985,4997,4669090,6212,4669090
985,4997,4669090,6212,4669090
985,4997,4669900,6212,4669900
985,4997,4670900,6212,4670900
985,4997,4671270,6212,4671270
985,4997,4672080,6212,4672080
986,4999,4673080,6212,4673080
987,5001,4673890,6212,4673890
987,5001,4673890,6212,4673890
987,5001,4674890,6212,4674890
987,5001,4675700,6212,4675700
988,5009,4676510,6212,4676510
988,5009,4676510,6212,4676510
988,5009,4677160,6212,4677160
988,5009,4677160,6212,4677160
988,5009,4677480,6212,4677480
988,5009,4678130,6212,4678130
988,5009,4678720,6212,4678720
988,5009,4679720,6212,4679720
988,5009,4680200,6212,4680200
988,5009,4680660,6212,4680660
988,5009,4681470,6212,4681470
988,5009,4682280,6212,4682280
988,5009,4682280,6212,4682280
989,5011,4683280,6212,4683280
989,5011,4683740,6212,4683740
990,5019,4684550,6212,4684550
990,5019,4684550,6212,4684550
990,5019,4685550,6212,4685550
990,5019,4685550,6212,4685550
990,5019,4686360,6212,4686360
990,5019,4687360,6212,4687360
990,5019,4688360,6212,4688360
990,5019,4689170,6212,4689170
990,5019,4689820,6212,4689820
990,5019,4690820,6212,4690820
991,5021,4691820,6212,4691820
991,5021,4692630,6212,4692630
992,5023,4693630,6212,4693630
993,5027,4694220,6212,4694220
993,5027,4695220,6212,4695220
994,5035,4695870,6212,4695870
994,5035,4696340,6212,4696340
994,5035,4696340,6212,4696340
994,5035,4696810,6212,4696810
994,5035,4697810,6212,4697810
994,5035,4698810,6212,4698810
994,5035,4698860,6212,4698860
995,5043,4706860,6212,4706860
995,5043,4707510,6212,4707510
995,5043,4708510,6212,4708510
995,5043,4708980,6212,4708980
996,5045,4709630,6212,4709630
996,5045,4710280,6212,4710280
996,5045,4710510,6212,4710510
997,5053,4710980,6212,4710980
997,5053,4711790,6212,4711790
997,5053,4712260,6212,4712260
997,5053,4713260,6212,4713260
997,5053,4713610,6212,4713610
997,5053,4714420,6212,4714420
997,5053,4715420,6212,4715420
997,5053,4716420,6212,4716420
997,5053,4717070,6212,4717070
997,5053,4717880,6212,4717880
998,5061,4718880,6212,4718880
998,5061,4719880,6212,4719880
998,5061,4720880,6212,4720880
998,5061,4721880,6212,4721880
998,5061,4721880,6212,4721880
998,5061,4722690,6212,4722690
998,5061,4723340,6212,4723340
998,5061,4724150,6212,4724150
998,5061,4724620,6212,4724620
998,5061,4724620,6212,4724620
998,5061,4725620,6212,4725620
998,5061,4726620,6212,4726620
998,5061,4726620,6212,4726620
999,5069,4727620,6212,4727620
999,5069,4727620,6212,4727620
1000,5077,4735620,6212,4735620
1000,5077,4736620,6212,4736620
1000,5077,4737620,6212,4737620
1000,5077,4738620,6212,4738620
1000,5077,4738940,6212,4738940
1000,5077,4739940,6212,4739940
1000,5077,4740410,6212,4740410
1000,5077,4741220,6212,4741220
1000,5077,4741220,6212,4741220
1000,5077,4742030,6212,4742030
1001,5079,4742500,6212,4742500
1001,5079,4743500,6212,4743500
1001,5079,4743500,6212,4743500
1001,5079,4743660,6212,4743660
1002,5083,4744660,6212,4744660
1002,5083,4745130,6212,4745130
1002,5083,4745780,6212,4745780
1002,5083,4746590,6212,4746590
1002,5083,4747400,6212,4747400
1002,5083,4747400,6212,4747400
1002,5083,4748400,6212,4748400
1002,5083,4748950,6212,4748950
1003,5085,4749950,6212,4749950
1004,5087,4750950,6212,4750950
1004,5087,4751950,6212,4751950
1004,5087,4752420,6212,4752420
1005,5089,4753420,6212,4753420
1005,5089,4753420,6212,4753420
1005,5089,4754420,6212,4754420
1006,5091,4755230,6212,4755230
1006,5091,4755700,6212,4755700
1006,5091,4755700,6212,4755700
1006,5091,4756510,6212,4756510
1007,5093,4757160,6212,4757160
1007,5093,4757530,6212,4757530
1007,5093,4758530,6212,4758530
1008,5101,4759530,6212,4759530
1008,5101,4760530,6212,4760530
1008,5101,4761530,6212,4761530
1008,5101,4761530,6212,4761530
1008,5101,4762530,6212,4762530
1008,5101,4763340,6212,4763340
1008,5101,4763500,6212,4763500
1008,5101,4764150,6212,4764150
1008,5101,4765150,6212,4765150
1008,5101,4766150,6212,4766150
1008,5101,4766470,6212,4766470
1009,5109,4767470,6212,4767470
1009,5109,4767470,6212,4767470
1009,5109,4767940,6212,4767940
1009,5109,4767940,6212,4767940
1009,5109,4767940,6212,4767940
1009,5109,4768410,6212,4768410
1009,5109,4769220,6212,4769220
1009,5109,4769690,6212,4769690
1009,5109,4770690,6212,4770690
1009,5109,4770920,6212,4770920
1009,5109,4771730,6212,4771730
1009,5109,4772730,6212,4772730
1009,5109,4773050,6212,4773050
1009,5109,4774050,6212,4774050
1010,5111,4774860,6212,4774860
1010,5111,4775670,6212,4775670
1011,5113,4776670,6212,4776670
1011,5113,4777140,6212,4777140
1011,5113,4778140,6212,4778140
1011,5113,4778140,6212,4778140
1012,5121,4779140,6212,4779140
1012,5121,4779950,6212,4779950
1012,5121,4780760,6212,4780760
1012,5121,4781760,6212,4781760
1012,5121,4782760,6212,4782760
1012,5121,4783760,6212,4783760
1013,5129,4791760,6212,4791760
1013,5129,4792760,6212,4792760
1013,5129,4793760,6212,4793760
1014,5131,4794760,6212,4794760
1014,5131,4795760,6212,4795760
1014,5131,4795760,6212,4795760
1015,5133,4796350,6212,4796350
1015,5133,4797160,6212,4797160
1016,5137,4798160,6212,4798160
1016,5137,4799160,6212,4799160
1016,5137,4800160,6212,4800160
1016,5137,4800160,6212,4800160
1017,5139,4800970,6212,4800970
1017,5139,4801970,6212,4801970
1017,5139,4802440,6212,4802440
1018,5141,4803440,6212,4803440
1018,5141,4804250,6212,4804250
1019,5143,4805250,6212,4805250
1019,5143,4806250,6212,4806250
1020,5151,4806720,6212,4806720
1020,5151,4807180,6212,4807180
1020,5151,4808180,6212,4808180
1020,5151,4808650,6212,4808650
1020,5151,4808970,6212,4808970
1020,5151,4809440,6212,4809440
1020,5151,4809440,6212,4809440
1020,5151,4809910,6212,4809910
1020,5151,4810380,6212,4810380
1021,5159,4811380,6212,4811380
1021,5159,4812380,6212,4812380
1022,5163,4813190,6212,4813190
1022,5163,4814000,6212,4814000
1022,5163,4814810,6212,4814810
1022,5163,4814810,6212,4814810
1022,5163,4815810,6212,4815810
1022,5163,4816030,6212,4816030
1022,5163,4816350,6212,4816350
1023,5171,4817350,6212,4817350
1023,5171,4818350,6212,4818350
1023,5171,4819000,6212,4819000
1023,5171,4819590,6212,4819590
1023,5171,4819910,6212,4819910
1023,5171,4820910,6212,4820910
1023,5171,4821910,6212,4821910
1023,5171,4821910,6212,4821910
1024,5173,4822910,6212,4822910
1024,5173,4823910,6212,4823910
1025,5181,4824910,6212,4824910
1025,5181,4825910,6212,4825910
1025,5181,4826910,6212,4826910
1025,5181,4826910,6212,4826910
1025,5181,4826910,6212,4826910
1025,5181,4827380,6212,4827380
1025,5181,4828380,6212,4828380
1025,5181,4828850,6212,4828850
1025,5181,4828850,6212,4828850
1026,5189,4829850,6212,4829850
1026,5189,4830330,6212,4830330
1026,5189,4830330,6212,4830330
1026,5189,4831330,6212,4831330
1026,5189,4831650,6212,4831650
1026,5189,4832650,6212,4832650
1026,5189,4832970,6212,4832970
1026,5189,4833970,6212,4833970
1026,5189,4834970,6212,4834970
1026,5189,4835780,6212,4835780
1026,5189,4835780,6212,4835780
1027,5191,4836590,6212,4836590
1027,5191,4836820,6212,4836820
1027,5191,4836820,6212,4836820
1027,5191,4837820,6212,4837820
1027,5191,4838820,6212,4838820
1027,5191,4839820,6212,4839820
1027,5191,4840630,6212,4840630
1028,5199,4841100,6212,4841100
1028,5199,4842100,6212,4842100
1028,5199,4842450,6212,4842450
1028,5199,4843450,6212,4843450
1028,5199,4843920,6212,4843920
1028,5199,4844920,6212,4844920
1028,5199,4845730,6212,4845730
1028,5199,4846380,6212,4846380
1028,5199,4847380,6212,4847380
1028,5199,4847430,6212,4847430
1028,5199,4847750,6212,4847750
1029,5207,4848750,6212,4848750
1029,5207,4849750,6212,4849750
1029,5207,4850300,6212,4850300
1029,5207,4850770,6212,4850770
1029,5207,4851240,6212,4851240
1029,5207,4852240,6212,4852240
1029,5207,4853240,6212,4853240
1029,5207,4854240,6212,4854240
1030,5209,4854710,6212,4854710
1030,5209,4855710,6212,4855710
1031,5217,4856710,6212,4856710
1031,5217,4856710,6212,4856710
1031,5217,4857710,6212,4857710
1031,5217,4858360,6212,4858360
1031,5217,4859170,6212,4859170
1031,5217,4859170,6212,4859170
1031,5217,4859440,6212,4859440
1031,5217,4859760,6212,4859760
1031,5217,4860760,6212,4860760
1031,5217,4861230,6212,4861230
1031,5217,4862230,6212,4862230
1031,5217,4862700,6212,4862700
1031,5217,4863700,6212,4863700
1032,5225,4864170,6212,4864170
1032,5225,4865170,6212,4865170
1032,5225,4866170,6212,4866170
1032,5225,4866630,6212,4866630
1032,5225,4866630,6212,4866630
1032,5225,4867630,6212,4867630
1032,5225,4867630,6212,4867630
1032,5225,4868440,6212,4868440
1032,5225,4869440,6212,4869440
1032,5225,4869910,6212,4869910
1032,5225,4870230,6212,4870230
1032,5225,4871040,6212,4871040
1032,5225,4871410,6212,4871410
1032,5225,4871410,6212,4871410
1032,5225,4872410,6212,4872410
1032,5225,4872410,6212,4872410
1032,5225,4872880,6212,4872880
1032,5225,4873690,6212,4873690
1032,5225,4874690,6212,4874690
1033,5227,4875690,6212,4875690
1033,5227,4875690,6212,4875690
1033,5227,4876690,6212,4876690
1034,5229,4877690,6212,4877690
1034,5229,4878500,6212,4878500
1034,5229,4879500,6212,4879500
1034,5229,4879960,6212,4879960
1035,5231,4880770,6212,4880770
1035,5231,4881770,6212,4881770
1035,5231,4882090,6212,4882090
1035,5231,4882560,6212,4882560
1036,5239,4883210,6212,4883210
1036,5239,4883680,6212,4883680
1036,5239,4884160,6212,4884160
1036,5239,4884630,6212,4884630
1036,5239,4884630,6212,4884630
1036,5239,4884630,6212,4884630
1036,5239,4885630,6212,4885630
1036,5239,4886630,6212,4886630
1036,5239,4887630,6212,4887630
1036,5239,4887950,6212,4887950
1036,5239,4888420,6212,4888420
1036,5239,4889230,6212,4889230
1036,5239,4890230,6212,4890230
1036,5239,4890700,6212,4890700
1036,5239,4891510,6212,4891510
1036,5239,4891830,6212,4891830
1037,5247,4892830,6212,4892830
1037,5247,4893830,6212,4893830
1037,5247,4894480,6212,4894480
1037,5247,4894640,6212,4894640
1037,5247,4894640,6212,4894640
1037,5247,4895190,6212,4895190
1037,5247,4896190,6212,4896190
1037,5247,4896840,6212,4896840
1037,5247,4897210,6212,4897210
1037,5247,4898210,6212,4898210
1037,5247,4899210,6212,4899210
1038,5255,4900210,6212,4900210
1038,5255,4900530,6212,4900530
1038,5255,4901530,6212,4901530
